Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (649)",,,"Reconstruction Position - Unlabeled Track (661)",,,"Reconstruction Position - Unlabeled Track (663)",,,"Reconstruction Position - Unlabeled Track (673)",,,"Reconstruction Position - Unlabeled Track (674)",,,"Reconstruction Position - Unlabeled Track (675)",,,"Reconstruction Position - Unlabeled Track (676)",,,"Reconstruction Position - Unlabeled Track (677)",,,"Reconstruction Position - Unlabeled Track (679)",,,"Reconstruction Position - Unlabeled Track (681)",,,"Reconstruction Position - Unlabeled Track (683)",,,"Reconstruction Position - Unlabeled Track (685)",,,"Reconstruction Position - Unlabeled Track (687)",,,"Reconstruction Position - Unlabeled Track (688)",,
127,0,"-1088.54","-528.531","603.923","-1074.73","-765.455","1498.11","-897.889","-588.769","1026.72","-1098.21","-511.363","190.122","-1428.23","-897.707","245.642","-1070.38","-575.905","1304.93","-1066.01","-390.451","1643.33","-1207","-363.666","1424.73","-995.753","-180.368","949.227","-1142.24","-294.996","1120.32","-1160.63","-783.339","531.886","-1027.87","-786.68","1161.96","-1145.2","-787.141","1043.18","nan","nan","nan"
128,0,"-1089.87","-529.836","604.085","-1079.42","-769.854","1497.72","-900.449","-593.166","1027.27","-1098.45","-511.987","189.745","-1433.56","-898.194","243.681","-1073.93","-579.713","1305.02","-1070.36","-395.328","1644.26","-1210.58","-367.469","1424.62","-999.078","-184.781","948.921","-1145.31","-299.272","1121.18","-1166.3","-786.123","531.115","-1031.46","-790.987","1161.76","-1148.14","-789.785","1042.35","nan","nan","nan"
129,0,"-1091.02","-531.235","603.984","-1084.23","-774.347","1497.35","-903.157","-597.834","1027.75","-1098.59","-512.405","189.797","-1438.7","-898.751","241.863","-1077.57","-583.627","1305.04","-1074.74","-400.27","1645.07","-1214.24","-371.315","1424.48","-1002.58","-189.42","948.328","-1148.19","-303.577","1121.07","-1172.13","-788.929","530.486","-1035.18","-795.448","1161.46","-1151.16","-792.42","1041.42","nan","nan","nan"
130,0,"-1092.39","-532.622","604.087","-1089.09","-778.853","1496.86","-905.972","-602.766","1028.21","-1099.4","-512.309","189.776","-1444.3","-898.867","240.244","-1081.22","-587.585","1305.04","-1079.21","-405.202","1645.81","-1217.97","-375.224","1424.23","-1006.27","-194.264","947.54","-1151.28","-307.944","1120.99","-1177.96","-791.556","529.409","-1039.01","-800.21","1161.22","-1154.31","-795.259","1040.55","nan","nan","nan"
131,0,"-1093.73","-534.108","604.097","-1094.04","-783.444","1496.36","-908.908","-607.93","1028.56","-1099.71","-512.554","189.734","-1449.8","-899.071","238.335","-1085","-591.675","1304.91","-1083.76","-410.293","1646.51","-1221.66","-379.236","1423.84","-1010.16","-199.249","946.631","-1154.45","-312.399","1120.78","-1184.1","-794.242","528.459","-1043.02","-805.063","1160.86","-1157.54","-798.039","1039.52","nan","nan","nan"
132,0,"-1095.13","-535.589","604.065","-1099.1","-788.118","1495.83","-911.951","-613.301","1028.77","-1100.09","-512.827","189.821","-1455.28","-899.099","236.175","-1088.84","-595.817","1304.76","-1088.45","-415.322","1647.18","-1225.49","-383.262","1423.43","-1014.17","-204.463","945.43","-1157.73","-316.928","1120.51","-1190.27","-797.008","527.751","-1047.14","-810.129","1160.52","-1160.87","-801.041","1038.57","nan","nan","nan"
133,0,"-1096.53","-537.215","604.068","-1104.23","-792.842","1495.2","-915.112","-618.871","1028.92","-1100.46","-513.112","189.838","-1460.68","-899.106","233.778","-1092.74","-600.028","1304.48","-1093.1","-420.465","1647.66","-1229.42","-387.336","1423.07","-1018.36","-209.786","944.157","-1161.11","-321.552","1120.12","-1196.88","-799.85","527.299","-1051.41","-815.432","1160.14","-1164.3","-804.043","1037.47","nan","nan","nan"
134,0,"-1098","-538.891","604.025","-1109.5","-797.643","1494.6","-918.336","-624.733","1029.07","-1100.81","-513.424","189.81","-1466.1","-898.934","231.295","-1096.73","-604.306","1304.2","-1097.95","-425.593","1648.18","-1233.39","-391.487","1422.53","-1022.69","-215.211","942.72","-1164.63","-326.256","1119.7","-1203.57","-802.429","526.293","-1055.8","-820.787","1159.71","-1167.87","-807.153","1036.37","nan","nan","nan"
135,0,"-1099.56","-540.634","604.002","-1114.84","-802.504","1493.88","-921.706","-630.757","1029.07","-1101.13","-513.711","189.742","-1471.38","-898.78","228.721","-1100.81","-608.615","1303.82","-1102.81","-430.829","1648.63","-1237.36","-395.699","1421.89","-1027.19","-220.795","941.15","-1168.15","-331.054","1119.12","-1210.15","-805.21","525.582","-1060.36","-826.323","1159.2","-1171.52","-810.409","1035.25","nan","nan","nan"
136,0,"-1101.21","-542.456","603.997","-1120.27","-807.439","1493.15","-925.188","-636.924","1029.03","-1101.52","-514.022","189.804","-1476.59","-898.535","226.084","-1104.94","-612.984","1303.41","-1107.75","-436.019","1649.01","-1241.42","-399.956","1421.21","-1031.85","-226.412","939.534","-1171.81","-335.908","1118.54","-1216.9","-807.773","524.673","-1065.02","-832.026","1158.65","-1175.29","-813.714","1034.05","nan","nan","nan"
137,0,"-1103.02","-544.372","604.015","-1125.77","-812.413","1492.33","-928.766","-643.304","1028.98","-1101.89","-514.375","189.84","-1481.89","-898.147","223.623","-1109.18","-617.467","1302.95","-1112.72","-441.258","1649.35","-1245.53","-404.235","1420.45","-1036.6","-232.172","937.703","-1175.51","-340.843","1117.81","-1223.7","-810.308","523.92","-1069.79","-837.874","1158.07","-1179.16","-817.111","1032.8","nan","nan","nan"
138,0,"-1104.94","-546.376","603.98","-1131.34","-817.44","1491.47","-932.463","-649.814","1028.78","-1102.19","-514.736","189.788","-1487.03","-897.935","221.104","-1113.49","-621.923","1302.45","-1117.7","-446.479","1649.58","-1249.7","-408.565","1419.66","-1041.53","-237.982","935.866","-1179.24","-345.855","1116.99","-1230.56","-812.702","523.097","-1074.69","-843.841","1157.47","-1183.17","-820.464","1031.41","nan","nan","nan"
139,0,"-1107.03","-548.488","603.91","-1136.99","-822.525","1490.6","-936.269","-656.449","1028.56","-1102.58","-515.118","189.994","-1492.15","-897.694","218.936","-1117.92","-626.475","1301.92","-1122.77","-451.747","1649.86","-1253.85","-412.928","1418.75","-1046.58","-243.922","933.803","-1183.14","-350.863","1116.19","-1237.24","-815.048","522.287","-1079.69","-849.912","1156.78","-1187.36","-823.503","1029.85","nan","nan","nan"
140,0,"-1109.34","-550.652","603.819","-1142.67","-827.641","1489.66","-940.121","-663.246","1028.3","-1103.06","-515.428","190.074","-1496.52","-898.097","216.298","-1122.36","-631.046","1301.34","-1127.9","-457.001","1650.15","-1258.11","-417.271","1417.89","-1051.82","-249.952","931.668","-1187.03","-355.947","1115.29","-1243.97","-817.247","521.535","-1084.82","-856.085","1156.05","-1191.65","-827.122","1028.6","nan","nan","nan"
141,0,"-1111.83","-552.907","603.571","-1148.41","-832.819","1488.75","-944.016","-670.248","1028.05","-1103.65","-515.647","190.224","-1501.16","-898.376","213.856","-1126.9","-635.709","1300.76","-1132.97","-462.215","1650.34","-1262.3","-421.626","1416.94","-1057.23","-256.102","929.427","-1191.02","-361.077","1114.38","-1250.65","-819.368","520.842","-1090.07","-862.38","1155.33","-1196.02","-830.805","1027.34","nan","nan","nan"
142,0,"-1114.58","-555.223","603.365","-1154.21","-837.991","1487.85","-948.071","-677.288","1027.82","-1104.3","-515.845","190.385","-1505.72","-898.474","211.739","-1131.51","-640.405","1300.19","-1138.03","-467.487","1650.53","-1266.52","-426.014","1416.01","-1062.75","-262.409","927.008","-1195.05","-366.266","1113.36","-1257.26","-821.239","519.629","-1095.47","-868.681","1154.58","-1200.52","-834.597","1026.17","nan","nan","nan"
143,0,"-1117.5","-557.6","603.014","-1159.88","-843.021","1486.77","-952.154","-684.444","1027.52","-1105.01","-516.077","190.467","-1510.28","-898.734","209.669","-1136.09","-645.185","1299.51","-1143.16","-472.687","1650.71","-1270.6","-430.527","1414.84","-1068.49","-268.775","924.66","-1199.19","-371.486","1112.35","-1263.76","-823.264","518.944","-1101.01","-875.107","1153.88","-1205.16","-838.451","1025.02","nan","nan","nan"
144,0,"-1120.57","-560.098","602.604","-1165.74","-848.21","1485.91","-956.213","-691.781","1027.28","-1105.83","-516.281","190.582","-1514.52","-899.35","207.282","-1140.74","-650.057","1298.88","-1148.17","-478","1650.84","-1274.75","-434.896","1413.87","-1074.2","-275.275","922.091","-1203.33","-376.818","1111.28","-1270.51","-825.243","518.402","-1106.67","-881.566","1153.16","-1209.85","-842.345","1023.91","nan","nan","nan"
145,0,"-1123.84","-562.588","602.156","-1171.64","-853.356","1485.08","-960.384","-699.178","1027.03","-1106.71","-516.552","190.627","-1518.37","-900.136","204.923","-1143.94","-654.657","1298.88","-1153.23","-483.204","1651","-1278.85","-439.277","1412.91","-1080.24","-281.727","919.78","-1207.56","-382.158","1110.2","-1276.86","-827.207","517.745","-1112.42","-888.108","1152.48","-1214.67","-846.318","1022.84","nan","nan","nan"
146,0,"-1127.28","-565.105","601.719","-1177.55","-858.547","1484.29","-964.603","-706.683","1026.87","-1107.66","-516.813","190.716","-1522.19","-900.982","203.014","-1148.82","-659.673","1298.13","-1158.26","-488.424","1651.21","-1282.91","-443.636","1411.95","-1086.08","-288.364","917.088","-1211.81","-387.55","1109.08","-1282.98","-829.155","516.962","-1118.29","-894.669","1151.79","-1219.48","-850.242","1021.82","nan","nan","nan"
147,0,"-1130.88","-567.606","601.325","-1183.52","-863.716","1483.54","-968.925","-714.229","1026.7","-1108.73","-517.116","190.893","-1525.56","-902.08","201.16","-1153.72","-664.737","1297.45","-1163.21","-493.574","1651.45","-1286.87","-448.021","1410.94","-1091.97","-295.046","914.381","-1216.14","-392.976","1107.95","-1288.91","-831.322","516.472","-1124.18","-901.259","1151.19","-1224.35","-854.194","1020.86","nan","nan","nan"
148,0,"-1134.55","-570.105","600.896","-1189.52","-868.844","1482.87","-973.228","-721.915","1026.54","-1109.79","-517.515","191.039","-1528.65","-903.163","199.237","-1158.7","-669.727","1296.83","-1168.21","-498.645","1651.78","-1290.82","-452.391","1410.05","-1097.97","-301.673","911.84","-1220.46","-398.45","1106.76","-1294.6","-833.614","516.216","-1130.08","-907.847","1150.65","-1229.18","-858.106","1020.02","nan","nan","nan"
149,0,"-1138.02","-572.895","600.455","-1195.54","-873.959","1482.3","-977.675","-729.566","1026.41","-1110.87","-517.908","191.329","-1531.48","-904.278","197.543","-1163.67","-674.695","1296.26","-1172.62","-503.667","1651.64","-1294.64","-456.706","1409.1","-1103.9","-308.399","909.154","-1224.81","-403.947","1105.58","-1299.9","-836.163","516.045","-1135.99","-914.399","1150.25","-1234.01","-861.934","1019.28","nan","nan","nan"
150,0,"-1141.66","-575.546","600.011","-1201.58","-879.035","1481.84","-982.176","-737.274","1026.34","-1111.98","-518.337","191.629","-1534.22","-905.359","196.075","-1168.57","-679.787","1295.89","-1177.45","-508.633","1652.08","-1298.39","-460.976","1408.32","-1110.04","-314.995","906.829","-1229.24","-409.477","1104.44","-1304.8","-838.746","515.77","-1141.89","-921.008","1150.04","-1238.8","-865.663","1018.69","nan","nan","nan"
151,0,"-1145.58","-577.973","599.675","-1207.66","-884.011","1481.48","-986.773","-744.948","1026.26","-1113.06","-518.861","191.898","-1536.7","-906.385","194.755","-1173.49","-684.743","1295.49","-1182.18","-513.657","1652.54","-1302.02","-465.159","1407.54","-1116.07","-321.73","904.398","-1233.67","-415.041","1103.26","-1309.46","-841.409","515.789","-1147.8","-927.459","1149.91","-1243.53","-869.323","1018.31","nan","nan","nan"
152,0,"-1149.55","-580.361","599.332","-1213.73","-888.926","1481.28","-991.341","-752.72","1026.28","-1114.31","-519.326","192.354","-1538.79","-907.31","193.429","-1178.31","-689.777","1295.25","-1186.8","-518.568","1653.11","-1305.59","-469.255","1406.96","-1122.05","-328.531","902.004","-1238.17","-420.57","1102.22","-1313.82","-844.133","515.939","-1153.68","-933.963","1150.03","-1248.2","-872.88","1018.11","nan","nan","nan"
153,0,"-1153.49","-582.803","599.06","-1219.78","-893.746","1481.16","-996.014","-760.387","1026.24","-1115.62","-519.783","192.836","-1540.78","-908.041","192.45","-1183.06","-694.753","1295.09","-1191.38","-523.374","1653.86","-1309.09","-473.24","1406.51","-1128.09","-335.266","899.847","-1242.65","-426.123","1101.2","-1317.88","-846.853","516.187","-1159.6","-940.327","1150.25","-1252.79","-876.283","1018.12","nan","nan","nan"
154,0,"-1157.73","-585.033","598.935","-1225.81","-898.429","1481.16","-1000.68","-768.048","1026.29","-1116.96","-520.352","193.203","-1542.77","-908.704","191.514","-1187.69","-699.78","1295.12","-1195.44","-528.01","1654.72","-1312.34","-477.214","1406.04","-1133.92","-342.186","897.47","-1247.25","-431.593","1100.33","-1321.61","-849.515","516.468","-1165.52","-946.566","1150.59","-1257.29","-879.59","1018.31","nan","nan","nan"
155,0,"-1161.9","-587.392","598.733","-1231.82","-902.934","1481.29","-1005.35","-775.735","1026.38","-1118.42","-520.934","193.684","-1544.42","-909.338","190.717","-1192.24","-704.654","1295.19","-1200.02","-532.909","1655.84","-1315.56","-481.031","1405.79","-1139.78","-349.004","895.352","-1251.79","-437.042","1099.47","-1325.13","-852.042","516.875","-1171.42","-952.822","1151.12","-1261.69","-882.839","1018.66","nan","nan","nan"
156,0,"-1166.11","-589.74","598.418","-1237.8","-907.353","1481.56","-1009.99","-783.383","1026.53","-1120.12","-521.543","194.292","-1545.86","-910.016","189.795","-1196.72","-709.332","1295.25","-1204.25","-537.62","1656.8","-1318.7","-484.74","1405.69","-1145.78","-355.651","893.628","-1256.4","-442.435","1098.75","-1328.34","-854.43","517.24","-1177.32","-958.967","1151.75","-1266.03","-885.998","1019.17","nan","nan","nan"
157,0,"-1170.29","-591.909","598.166","-1243.72","-911.607","1481.87","-1014.59","-791.05","1026.77","-1121.96","-522.338","194.831","-1547.31","-910.473","189.048","-1201.11","-713.963","1295.5","-1208.12","-542.216","1657.58","-1321.68","-488.374","1405.6","-1151.58","-362.351","891.765","-1260.96","-447.79","1098.08","-1331.6","-856.567","517.669","-1183.22","-964.966","1152.44","-1270.29","-889.092","1019.78","nan","nan","nan"
158,0,"-1174.45","-594.197","598.113","-1249.57","-915.684","1482.22","-1019.21","-798.572","1027.02","-1124","-523.087","195.525","-1548.72","-910.913","188.274","-1205.45","-718.422","1295.72","-1212.18","-546.859","1658.72","-1324.5","-491.909","1405.55","-1157.22","-369.2","889.703","-1265.52","-453.076","1097.42","-1334.6","-858.621","518.007","-1189.08","-970.928","1153.22","-1274.47","-892.168","1020.45","nan","nan","nan"
159,0,"-1178.68","-596.355","598.091","-1255.39","-919.682","1482.68","-1023.77","-805.997","1027.26","-1126.19","-523.768","196.426","-1550.11","-911.332","187.709","-1209.67","-722.82","1296.01","-1216.18","-551.436","1659.94","-1327.39","-495.272","1405.75","-1162.95","-375.919","887.737","-1270","-458.292","1096.83","-1337.47","-860.553","518.29","-1194.94","-976.749","1154.03","-1278.55","-895.242","1021.17","nan","nan","nan"
160,0,"-1183.25","-598.233","598.26","-1261.13","-923.498","1483.12","-1028.32","-813.395","1027.6","-1128.38","-524.425","197.24","-1551.33","-911.796","186.978","-1213.76","-727.181","1296.38","-1220.05","-555.984","1661.21","-1330.2","-498.557","1406","-1168.62","-382.638","885.84","-1274.36","-463.462","1096.18","-1340.44","-862.39","518.757","-1200.75","-982.488","1154.89","-1282.56","-898.262","1021.83","nan","nan","nan"
161,0,"-1187.4","-599.951","597.91","-1266.8","-927.177","1483.61","-1032.87","-820.665","1027.98","-1130.58","-525.096","198.065","-1552.67","-912.171","186.408","-1217.71","-731.302","1296.68","-1223.8","-560.493","1662.5","-1332.74","-501.733","1406.01","-1174.57","-389.026","884.278","-1278.64","-468.562","1095.59","-1343.46","-864.158","519.227","-1206.53","-988.088","1155.75","-1286.49","-901.217","1022.4","nan","nan","nan"
162,0,"-1191.91","-601.404","597.911","-1272.44","-930.885","1484.25","-1037.41","-827.786","1028.39","-1132.94","-525.644","199.063","-1553.88","-912.603","185.857","-1221.46","-735.383","1297.15","-1227.51","-564.94","1663.89","-1335.24","-504.837","1406.06","-1180.26","-395.538","882.44","-1282.8","-473.584","1095.03","-1346.5","-865.84","519.69","-1212.27","-993.603","1156.68","-1290.29","-904.184","1022.94","nan","nan","nan"
163,0,"-1196.02","-603.424","598.272","-1277.92","-934.331","1484.79","-1041.92","-834.813","1028.8","-1135.27","-526.28","200.065","-1555.14","-912.916","185.397","-1225.11","-739.22","1297.54","-1231.13","-569.255","1665.37","-1337.63","-507.854","1406.04","-1185.7","-402.201","880.351","-1286.88","-478.51","1094.54","-1349.63","-867.373","520.129","-1217.95","-998.931","1157.61","-1294.03","-907.063","1023.4","nan","nan","nan"
164,0,"-1200.3","-605.056","598.626","-1283.3","-937.71","1485.38","-1046.44","-841.702","1029.27","-1137.6","-526.774","201.057","-1556.34","-913.295","185.001","-1228.61","-742.917","1297.99","-1234.69","-573.467","1666.96","-1340.11","-510.699","1406.17","-1191.2","-408.72","878.418","-1290.81","-483.372","1094.03","-1352.63","-869.06","520.778","-1223.59","-1004.18","1158.61","-1297.64","-909.837","1023.78","nan","nan","nan"
165,0,"-1204.36","-606.705","598.61","-1288.6","-940.952","1486.02","-1050.95","-848.44","1029.74","-1140.02","-527.225","202.105","-1557.42","-913.71","184.673","-1232.01","-746.495","1298.44","-1238.15","-577.531","1668.56","-1342.45","-513.542","1406.21","-1196.73","-415.235","876.594","-1294.6","-488.167","1093.59","-1355.78","-870.553","521.526","-1229.17","-1009.2","1159.62","-1301.17","-912.574","1024.09","nan","nan","nan"
166,0,"-1208.43","-608.131","598.722","-1293.79","-944.079","1486.68","-1055.45","-854.987","1030.19","-1142.37","-527.719","203.146","-1558.46","-913.944","184.458","-1235.31","-749.97","1298.92","-1241.6","-581.511","1670.31","-1344.73","-516.255","1406.23","-1202.34","-421.552","875.015","-1298.21","-492.881","1093.15","-1358.68","-872.1","522.285","-1234.7","-1014.14","1160.71","-1304.6","-915.193","1024.39","nan","nan","nan"
167,0,"-1212.64","-609.56","598.885","-1298.87","-947.09","1487.4","-1059.93","-861.43","1030.67","-1144.81","-528.106","204.238","-1559.31","-914.235","184.391","-1238.58","-753.377","1299.46","-1244.97","-585.313","1672.06","-1346.93","-518.847","1406.27","-1207.96","-427.848","873.498","-1301.7","-497.503","1092.78","-1361.16","-873.791","523.235","-1240.16","-1018.95","1161.83","-1308.01","-918.108","1025","nan","nan","nan"
168,0,"-1216.47","-611.356","599.043","-1303.84","-949.941","1488.14","-1064.33","-867.813","1031.16","-1147.2","-528.518","205.286","-1560.17","-914.451","184.511","-1241.82","-756.673","1300.02","-1248.33","-589.009","1673.87","-1349.08","-521.385","1406.37","-1213.3","-434.357","871.724","-1305.1","-502.015","1092.56","-1363.89","-875.11","524.125","-1245.54","-1023.62","1162.96","-1311.39","-920.598","1025.44","nan","nan","nan"
169,0,"-1220.7","-613.406","599.099","-1308.65","-952.686","1488.93","-1068.76","-873.98","1031.62","-1149.65","-528.996","206.343","-1560.88","-914.682","184.528","-1244.99","-759.911","1300.67","-1251.62","-592.532","1675.74","-1351.1","-523.799","1406.42","-1218.68","-440.756","870.077","-1308.35","-506.477","1092.35","-1366.51","-876.434","525.135","-1250.86","-1028.08","1164.12","-1314.72","-923.026","1025.9","nan","nan","nan"
170,0,"-1224.73","-614.667","598.912","-1313.33","-955.319","1489.78","-1073.18","-880.055","1032.13","-1152.09","-529.585","207.331","-1561.51","-915.142","184.526","-1248.07","-763.071","1301.4","-1254.89","-595.944","1677.68","-1353.06","-526.094","1406.58","-1224.04","-447.157","868.555","-1311.45","-510.861","1092.21","-1369.04","-877.604","525.967","-1256.12","-1032.46","1165.37","-1318.03","-925.409","1026.53","nan","nan","nan"
171,0,"-1229.28","-616.06","599.302","-1317.88","-957.805","1490.67","-1077.52","-885.996","1032.52","-1154.71","-530.184","208.393","-1562.07","-915.591","184.546","-1251.02","-766.048","1302.11","-1258.17","-599.158","1679.63","-1354.83","-528.364","1406.74","-1229.84","-453.075","867.77","-1314.36","-515.22","1092.06","-1371.44","-878.784","526.863","-1261.3","-1036.71","1166.65","-1321.3","-927.343","1027.66","nan","nan","nan"
172,0,"-1233.07","-617.634","599.161","-1322.27","-960.186","1491.62","-1081.88","-891.789","1032.98","-1157.25","-530.845","209.304","-1562.6","-916.13","184.367","-1253.83","-768.909","1302.87","-1261.4","-602.306","1681.58","-1356.46","-530.498","1406.93","-1234.95","-459.596","866.206","-1317.22","-519.455","1092.08","-1373.73","-879.934","527.688","-1266.38","-1040.83","1167.96","-1324.45","-929.301","1028.51","nan","nan","nan"
173,0,"-1237.2","-618.256","599.422","-1326.53","-962.409","1492.57","-1086.12","-897.527","1033.41","-1160.01","-531.5","210.441","-1563.29","-916.533","184.414","-1256.51","-771.613","1303.62","-1264.64","-605.232","1683.51","-1357.93","-532.559","1407.18","-1240.2","-465.884","865.004","-1319.89","-523.669","1092.09","-1375.94","-881.061","528.377","-1271.4","-1044.74","1169.25","-1327.56","-931.227","1029.41","nan","nan","nan"
174,0,"-1240.71","-620.956","599.17","-1330.65","-964.529","1493.57","-1090.3","-903.165","1033.79","-1162.62","-532.163","211.374","-1564.03","-916.938","184.48","-1259.07","-774.23","1304.41","-1267.79","-608.119","1685.41","-1359.26","-534.532","1407.51","-1245.31","-472.206","863.802","-1322.38","-527.859","1092.12","-1378.75","-881.625","528.764","-1276.33","-1048.62","1170.65","-1330.55","-933.131","1030.37","nan","nan","nan"
175,0,"-1244.72","-622.35","599.362","-1334.66","-966.538","1494.54","-1094.39","-908.715","1034.1","-1165.19","-532.839","212.344","-1564.86","-917.268","184.56","-1261.61","-776.655","1305.15","-1270.94","-610.873","1687.28","-1360.46","-536.454","1407.86","-1250.67","-477.356","863.294","-1324.77","-531.997","1092.23","-1380.69","-882.883","529.74","-1281.16","-1052.29","1172.02","-1333.49","-934.864","1031.2","nan","nan","nan"
176,0,"-1248","-623.951","599.587","-1338.56","-968.42","1495.46","-1098.36","-914.208","1034.48","-1167.76","-533.395","213.377","-1565.64","-917.481","184.361","-1264.14","-778.924","1305.89","-1274.06","-613.557","1689.09","-1361.51","-538.306","1408.21","-1254.63","-486.574","859.933","-1327.02","-535.978","1092.46","-1382.76","-883.877","530.406","-1285.89","-1055.8","1173.36","-1336.32","-936.605","1032","nan","nan","nan"
177,0,"-1251.62","-625.078","599.239","-1342.4","-970.189","1496.39","-1102.29","-919.527","1034.68","-1170.24","-533.895","214.361","-1566.46","-917.856","184.847","-1266.56","-781.003","1306.67","-1277.12","-616.2","1690.89","-1362.46","-540.117","1408.6","-1259.48","-492.445","859.206","-1329.04","-539.831","1092.69","-1385.14","-884.599","530.938","-1290.5","-1059.23","1174.71","-1339.11","-938.285","1032.74","nan","nan","nan"
178,0,"-1254.82","-626.265","599.658","-1346.14","-971.914","1497.27","-1106.04","-924.858","1034.92","-1172.58","-534.298","215.291","-1567.15","-918.13","184.719","-1268.83","-782.878","1307.41","-1280.14","-618.796","1692.61","-1363.34","-541.871","1408.96","-1264.24","-498.097","858.613","-1330.88","-543.489","1092.95","-1387.21","-885.515","531.771","-1295.02","-1062.42","1175.97","-1341.78","-939.821","1033.29","nan","nan","nan"
179,0,"-1257.54","-627.844","599.219","-1349.82","-973.55","1498.09","-1109.66","-930.059","1035.02","-1174.76","-534.634","216.093","-1568.06","-918.173","184.783","-1270.99","-784.619","1308.18","-1283.11","-621.377","1694.23","-1364.09","-543.586","1409.26","-1268.85","-503.556","857.998","-1332.53","-546.95","1093.26","-1389.61","-885.99","532.096","-1299.45","-1065.52","1177.16","-1344.41","-941.351","1033.83","nan","nan","nan"
180,0,"-1260.47","-628.895","599.807","-1353.4","-975.19","1498.8","-1113.13","-935.286","1035.11","-1176.78","-534.818","216.779","-1568.92","-918.348","184.648","-1273.08","-786.222","1308.87","-1286.31","-623.475","1695.84","-1364.85","-545.264","1409.61","-1273.26","-508.642","857.509","-1334.01","-550.14","1093.65","-1391.16","-887.232","533.222","-1303.8","-1068.48","1178.27","-1346.97","-942.817","1034.29","nan","nan","nan"
181,0,"-1263.13","-629.698","599.395","-1356.89","-976.745","1499.35","-1116.44","-940.386","1035.1","-1178.69","-535.005","217.501","-1569.71","-918.509","184.49","-1275.13","-787.818","1309.54","-1289.23","-625.978","1697.37","-1365.47","-546.887","1409.83","-1277.47","-513.55","857.173","-1335.26","-553.141","1094.05","-1393.82","-887.406","533.584","-1308","-1071.31","1179.25","-1349.48","-944.121","1034.56","nan","nan","nan"
182,0,"-1265.13","-630.137","599.7","-1360.33","-978.273","1499.82","-1119.62","-945.407","1034.98","-1180.44","-535.099","218.02","-1570.58","-918.643","184.302","-1277.15","-789.376","1310.1","-1292.11","-628.429","1698.86","-1366.03","-548.527","1410.01","-1281.47","-518.06","856.934","-1336.23","-555.932","1094.36","-1395.79","-887.955","534.022","-1312.11","-1074.02","1180.13","-1351.93","-945.384","1034.83","nan","nan","nan"
183,0,"-1267","-631.05","599.885","-1363.68","-979.799","1500.14","-1122.63","-950.371","1034.82","-1181.96","-535.166","218.499","-1571.36","-918.795","184.107","-1279.08","-791.058","1310.58","-1294.94","-630.822","1700.29","-1366.57","-550.112","1410.18","-1285.23","-522.316","856.902","-1337","-558.427","1094.73","-1397.59","-888.478","534.422","-1316.07","-1076.57","1180.84","-1354.35","-946.532","1034.98","nan","nan","nan"
184,0,"-1268.65","-631.572","599.646","-1367.04","-981.279","1500.36","-1125.41","-955.245","1034.52","-1183.47","-535.115","219.067","-1572.29","-918.816","183.998","-1280.95","-792.807","1311.03","-1297.78","-633.204","1701.71","-1366.93","-551.708","1410.26","-1288.75","-526.141","856.785","-1337.55","-560.654","1095.15","-1399.51","-888.921","534.963","-1319.89","-1078.98","1181.44","-1356.67","-947.555","1035.08","nan","nan","nan"
185,0,"-1270.02","-632.294","599.954","-1370.33","-982.731","1500.41","-1128.01","-960.04","1034.1","-1184.68","-535.078","219.398","-1573.1","-918.877","183.856","-1282.71","-794.661","1311.37","-1300.61","-635.569","1703.11","-1367.26","-553.237","1410.3","-1291.96","-529.64","856.828","-1337.84","-562.673","1095.5","-1401.66","-888.948","535.203","-1323.57","-1081.47","1182.09","-1358.97","-948.672","1035.19","nan","nan","nan"
186,0,"-1271.48","-632.331","600.174","-1373.61","-984.183","1500.38","-1130.96","-964.762","1033.38","-1185.79","-535.043","219.714","-1573.77","-919.011","183.563","-1284.34","-796.661","1311.74","-1303.39","-637.923","1704.49","-1367.53","-554.746","1410.41","-1294.86","-532.777","857.019","-1338.89","-563.932","1096.74","-1403.36","-889.051","535.01","-1327.16","-1083.36","1182.3","-1361.21","-949.573","1035.21","nan","nan","nan"
187,0,"-1271.7","-632.673","599.794","-1376.85","-985.599","1500.22","-1133.58","-969.465","1032.76","-1186.69","-534.983","219.968","-1574.47","-919.159","183.346","-1285.92","-798.639","1311.98","-1306.28","-640.372","1706.03","-1367.68","-556.252","1410.52","-1297.4","-535.522","857.287","-1338.64","-565.625","1097.01","-1404.69","-889.601","535.547","-1330.64","-1085.32","1182.59","-1363.45","-950.589","1035.24","nan","nan","nan"
188,0,"-1272.56","-633.335","599.639","-1380.07","-987.005","1499.98","-1136.14","-974.141","1032.03","-1187.39","-534.991","220.175","-1575.13","-919.338","183.301","-1287.44","-800.61","1312.22","-1309.07","-642.712","1707.4","-1367.64","-557.782","1410.62","-1300.44","-537.612","858.285","-1338.13","-567.07","1097.38","-1405.6","-890.231","535.676","-1333.98","-1087.12","1182.75","-1365.72","-951.576","1035.36","nan","nan","nan"
