Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (698)",,,"Reconstruction Position - Unlabeled Track (708)",,,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (711)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (719)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (721)",,,"Reconstruction Position - Unlabeled Track (731)",,,"Reconstruction Position - Unlabeled Track (732)",,,"Reconstruction Position - Unlabeled Track (734)",,,"Reconstruction Position - Unlabeled Track (735)",,,"Reconstruction Position - Unlabeled Track (736)",,
143,0,"-987.66","-664.958","585.333","-1132.57","-306.357","1918.73","-1323.77","-619.436","1535.54","-1191.96","-423.649","1708.15","-1334.51","-740.39","1688.47","-1302.81","-923.895","506.677","-1205.65","-793.359","1326.8","-1458.97","-888.242","1369.79","-1344.46","-1303.91","1211.89","-1104.26","-646.264","175.093","-1551.43","-978.506","193.857","-1529.54","-1103.11","1153.08","-1300.43","-836.649","994.601","-1173.73","-585.073","999.359"
144,0,"-982.503","-660.444","582.982","-1138.02","-307.634","1926.21","-1319.44","-615.396","1534.6","-1192.55","-420.769","1711.89","-1328.67","-736.013","1686.67","-1290.43","-921.091","506.666","-1198.69","-786.962","1325.72","-1452.77","-880.956","1367.67","-1348.59","-1297.13","1217.62","-1102.8","-645.318","173.565","-1544.6","-976.788","197.365","-1528.83","-1093.9","1150.9","-1292.53","-827.991","992.629","-1165.92","-576.656","1000.07"
145,0,"-977.089","-655.321","580.829","-1142.76","-308.341","1932.71","-1314.92","-611.164","1533.57","-1192.57","-417.456","1714.85","-1322.78","-731.56","1684.84","-1276.73","-918.227","506.662","-1191.8","-780.587","1324.6","-1446.62","-873.765","1365.53","-1352.68","-1289.92","1223.26","-1101.13","-644.006","172.34","-1536.82","-974.865","201.126","-1527.76","-1084.5","1148.59","-1284.73","-819.416","990.822","-1158.25","-568.193","1000.65"
146,0,"-971.628","-649.396","578.857","-1146.57","-308.614","1938.22","-1310.26","-606.806","1532.48","-1192.04","-413.602","1717.02","-1316.88","-726.988","1682.98","-1261.74","-915.254","506.567","-1184.96","-773.948","1323.28","-1440.58","-866.591","1363.38","-1356.76","-1282.36","1228.78","-1099.28","-642.45","171.283","-1528.01","-972.86","205.258","-1526.34","-1075","1146.12","-1277.17","-810.897","989.135","-1150.86","-559.89","1001.23"
147,0,"-966.204","-642.81","576.951","-1149.66","-308.307","1942.94","-1305.46","-602.27","1531.32","-1190.91","-409.169","1718.51","-1310.97","-722.285","1681.08","-1245.52","-912.088","506.339","-1178.28","-767.499","1322.09","-1434.55","-859.245","1361.19","-1360.77","-1274.39","1234.13","-1097.44","-640.757","170.367","-1518.07","-970.73","209.514","-1524.6","-1065.4","1143.52","-1269.85","-802.587","987.613","-1143.52","-551.654","1001.55"
148,0,"-960.809","-636.083","575.054","-1151.9","-307.523","1946.83","-1300.53","-597.524","1530.13","-1189.34","-404.096","1719.33","-1305.08","-717.519","1679.18","-1228.39","-908.482","506.212","-1171.63","-760.928","1320.78","-1428.57","-851.832","1359.02","-1364.73","-1266.05","1239.34","-1095.64","-638.815","169.588","-1506.95","-968.248","213.809","-1522.55","-1055.7","1140.8","-1262.84","-794.464","986.139","-1136.39","-543.674","1001.53"
149,0,"-955.543","-629.38","573.036","-1153.4","-306.251","1949.96","-1295.46","-592.544","1528.82","-1187.33","-398.519","1719.62","-1299.16","-712.616","1677.18","-1210.62","-904.449","506.504","-1165","-754.34","1319.4","-1422.63","-844.386","1356.87","-1368.7","-1257.3","1244.45","-1094.68","-636.52","169.343","-1494.5","-964.924","217.81","-1520.28","-1045.97","1137.98","-1256.09","-786.521","984.475","-1129.58","-535.801","1001.37"
150,0,"-950.411","-622.944","570.944","-1154.06","-304.619","1952.25","-1290.34","-587.312","1527.33","-1184.93","-392.427","1719.31","-1292.99","-707.964","1675.1","-1191.84","-900.353","506.396","-1158.37","-747.793","1317.93","-1416.72","-836.972","1354.76","-1372.52","-1248.17","1249.31","-1092.74","-635.115","168.447","-1480.99","-960.787","221.947","-1517.81","-1036.19","1135.05","-1249.57","-778.888","982.53","-1122.94","-528.129","1000.83"
151,0,"-945.52","-616.681","568.743","-1154.11","-302.584","1953.84","-1285.04","-581.877","1525.58","-1182.06","-385.85","1718.31","-1287.05","-702.906","1672.99","-1173.28","-895.985","506.979","-1151.75","-741.252","1316.29","-1410.85","-829.651","1352.69","-1376.34","-1238.63","1254.1","-1091.57","-633.536","167.613","-1467.71","-955.916","226.258","-1515.21","-1026.41","1131.99","-1243.15","-771.606","980.324","-1116.66","-520.598","1000.03"
152,0,"-940.716","-610.824","566.502","-1153.49","-300.24","1954.64","-1279.67","-576.223","1523.63","-1178.76","-378.915","1716.72","-1281.09","-697.734","1670.77","-1154.38","-891.369","507.622","-1145.16","-734.861","1314.51","-1404.98","-822.452","1350.62","-1379.97","-1228.73","1258.63","-1090.27","-632.063","166.934","-1453.22","-949.28","230.344","-1512.49","-1016.67","1128.84","-1236.88","-764.579","977.743","-1110.63","-513.208","998.663"
153,0,"-936.091","-605.379","564.285","-1152.19","-297.598","1954.68","-1274.3","-570.447","1521.45","-1175.06","-371.522","1714.47","-1274.93","-692.52","1668.4","-1135.93","-886.68","508.918","-1138.57","-728.437","1312.43","-1399.14","-815.405","1348.5","-1383.41","-1218.51","1263","-1088.91","-630.625","166.344","-1438.4","-941.497","233.951","-1509.74","-1007.02","1125.67","-1230.65","-757.836","974.921","-1104.85","-505.873","996.868"
154,0,"-931.528","-600.206","561.994","-1150.12","-294.72","1954.01","-1268.83","-564.571","1519.1","-1170.8","-363.68","1711.55","-1268.72","-687.089","1665.83","-1117.95","-882.274","510.505","-1132.12","-722.19","1310.16","-1393.33","-808.54","1346.33","-1386.71","-1207.94","1267.17","-1087.66","-628.693","167.041","-1423.44","-932.642","237.894","-1507.03","-997.533","1122.52","-1224.43","-751.332","972.022","-1099.34","-498.618","994.781"
155,0,"-927.029","-595.163","559.772","-1147.42","-291.547","1952.7","-1263.29","-558.625","1516.63","-1166.22","-355.411","1708.08","-1262.69","-681.403","1663.4","-1100.17","-877.622","512.623","-1125.81","-716.034","1307.66","-1387.61","-801.816","1344.12","-1389.87","-1197.11","1271.25","-1086.71","-627.497","166.363","-1408.2","-923.228","241.879","-1504.37","-988.223","1119.47","-1218.03","-745.07","969.442","-1094.04","-491.366","992.286"
156,0,"-922.58","-590.159","557.441","-1143.9","-288.201","1950.71","-1257.65","-552.617","1514.09","-1161.11","-346.717","1704.02","-1256.61","-675.61","1660.9","-1082.97","-872.958","515.13","-1119.74","-709.939","1305.01","-1381.95","-795.202","1341.88","-1392.84","-1186.03","1275.14","-1085.72","-626.055","165.903","-1392.26","-913.089","245.565","-1501.76","-979.087","1116.49","-1212.15","-738.332","966.429","-1088.88","-484.092","989.407"
157,0,"-918.095","-584.998","555.127","-1139.73","-284.577","1948.12","-1251.99","-546.478","1511.58","-1155.59","-337.639","1699.46","-1250.55","-669.67","1658.36","-1066.2","-868.011","518.163","-1113.88","-703.746","1302.17","-1376.37","-788.715","1339.59","-1395.65","-1174.75","1278.89","-1084.94","-624.65","165.379","-1375.49","-902.377","248.42","-1499.2","-970.129","1113.61","-1206.12","-731.918","963.818","-1083.95","-476.871","986.294"
158,0,"-913.771","-579.563","552.71","-1134.97","-280.684","1945","-1246.13","-540.231","1508.99","-1149.66","-328.163","1694.48","-1244.51","-663.608","1655.8","-1049.92","-862.59","521.904","-1108.23","-697.604","1299.36","-1370.92","-782.189","1337.27","-1398.25","-1163.32","1282.45","-1085.28","-623.046","164.841","-1358.02","-891.294","250.573","-1496.63","-961.324","1110.84","-1200.01","-725.797","961.73","-1079.21","-469.635","982.993"
159,0,"-909.367","-574.027","550.261","-1129.63","-276.536","1941.39","-1240.22","-533.822","1506.46","-1143.34","-318.3","1689.1","-1238.56","-657.495","1653.35","-1033.74","-857.35","525.387","-1102.67","-691.389","1296.5","-1365.59","-775.61","1334.98","-1400.73","-1151.69","1285.86","-1083.81","-622.055","164.097","-1340.01","-879.918","251.9","-1494.38","-952.957","1108.29","-1193.91","-719.712","959.977","-1074.59","-462.589","979.443"
160,0,"-905.068","-568.538","547.74","-1123.81","-272.191","1937.3","-1234.27","-527.218","1504.02","-1136.74","-308.113","1683.41","-1232.57","-651.191","1650.67","-1018.12","-851.446","529.132","-1097.16","-685.216","1293.78","-1360.35","-768.893","1332.73","-1403.06","-1139.97","1289.1","-1082.8","-620.76","163.959","-1321.5","-868.259","252.202","-1491.67","-944.398","1105.78","-1187.85","-713.719","958.519","-1070.22","-455.637","975.94"
161,0,"-900.862","-563.117","545.159","-1117.6","-267.632","1932.76","-1228.18","-520.497","1501.63","-1129.82","-297.651","1677.38","-1226.71","-644.959","1648.22","-1002.82","-844.976","532.849","-1091.69","-678.949","1291.11","-1355.19","-762.041","1330.54","-1405.11","-1128.15","1292.34","-1082.65","-619.135","164.042","-1302.47","-856.484","251.79","-1488.85","-935.915","1103.39","-1181.82","-707.794","957.172","-1066","-448.925","972.338"
162,0,"-896.785","-557.907","542.6","-1110.94","-262.94","1927.75","-1222.1","-513.59","1499.31","-1122.61","-286.915","1671.12","-1220.92","-638.603","1645.81","-987.901","-838.007","536.575","-1086.24","-672.75","1288.59","-1350.08","-755.065","1328.44","-1406.97","-1116.24","1295.46","-1081.8","-617.901","163.784","-1283.09","-844.473","250.643","-1485.92","-927.506","1101.1","-1175.81","-702.086","955.896","-1061.93","-442.378","968.813"
163,0,"-892.76","-552.942","540.057","-1104.01","-258.114","1922.38","-1215.92","-506.515","1497.02","-1115.23","-276.019","1664.56","-1215.23","-632.28","1643.52","-973.345","-830.483","540.128","-1080.78","-666.321","1286","-1345.01","-747.974","1326.47","-1408.56","-1104.13","1298.38","-1081.07","-616.716","163.587","-1263.41","-832.349","249.01","-1482.84","-919.063","1098.94","-1170.12","-696.373","954.788","-1057.97","-436.053","965.356"
164,0,"-888.803","-548.192","537.518","-1096.74","-253.166","1916.61","-1209.75","-499.248","1494.84","-1107.7","-264.896","1657.85","-1209.7","-625.784","1641.4","-959.205","-822.482","543.462","-1075.35","-659.865","1283.6","-1339.92","-740.861","1324.62","-1409.92","-1091.9","1301.29","-1080.18","-615.599","163.234","-1243.7","-820.265","246.769","-1479.6","-910.61","1096.89","-1164.24","-691.092","953.312","-1054.07","-429.965","961.921"
165,0,"-884.907","-543.686","534.993","-1089.18","-248.105","1910.43","-1203.55","-491.807","1492.66","-1099.93","-253.607","1650.87","-1204.27","-619.312","1639.46","-945.544","-814.187","546.756","-1069.9","-653.32","1281.34","-1334.8","-733.681","1322.96","-1411.1","-1079.51","1304.14","-1079.61","-614.473","163.046","-1223.76","-808.151","244.075","-1476.21","-902.113","1094.96","-1158.2","-686.072","951.595","-1050.33","-424.062","958.559"
166,0,"-881.19","-539.331","532.591","-1081.42","-242.85","1903.89","-1197.41","-484.177","1490.58","-1091.99","-242.204","1643.62","-1198.96","-612.657","1637.72","-932.413","-805.426","549.846","-1064.44","-646.683","1279.2","-1329.7","-726.558","1321.48","-1412.06","-1066.98","1306.94","-1077.58","-613.006","163.748","-1203.99","-796.716","241.217","-1472.44","-893.398","1093.13","-1152.59","-681.335","950.177","-1046.66","-418.305","955.273"
167,0,"-877.413","-535.204","530.153","-1073.52","-237.401","1897","-1191.22","-476.434","1488.51","-1083.96","-230.739","1636.16","-1193.74","-605.791","1636.1","-919.822","-796.373","552.879","-1059.02","-639.909","1277.15","-1324.59","-719.423","1320.21","-1412.77","-1054.25","1309.75","-1077","-612.066","163.505","-1184.46","-785.909","238.037","-1468.75","-884.861","1091.43","-1147.07","-676.841","948.843","-1043.08","-412.659","951.997"
168,0,"-873.774","-531.189","527.887","-1065.49","-231.662","1889.73","-1184.97","-468.559","1486.55","-1075.92","-219.216","1628.46","-1188.56","-598.685","1634.62","-907.736","-787.025","555.647","-1053.65","-633.001","1275.21","-1319.51","-712.31","1319.12","-1413.17","-1041.36","1312.5","-1076.04","-611.014","163.038","-1165.27","-775.653","234.722","-1464.93","-876.37","1089.88","-1141.68","-672.215","947.496","-1039.71","-407.116","948.761"
169,0,"-870.194","-527.337","525.743","-1057.28","-225.557","1882.11","-1178.64","-460.597","1484.55","-1067.98","-207.635","1620.55","-1183.44","-591.32","1633.28","-896.173","-777.381","557.969","-1048.39","-626.102","1273.42","-1314.53","-705.177","1318.26","-1413.25","-1028.33","1315.3","-1075.2","-609.854","162.942","-1146.48","-766.018","231.828","-1460.98","-867.953","1088.44","-1136.22","-668.194","946.019","-1036.47","-401.596","945.472"
170,0,"-866.719","-523.555","523.776","-1049.06","-219.03","1874.2","-1172.34","-452.495","1482.57","-1059.98","-196.114","1612.44","-1178.31","-583.662","1632.04","-885.123","-767.573","560.018","-1043.27","-619.227","1271.71","-1309.67","-697.898","1317.69","-1413","-1015.14","1318.13","-1074.25","-608.583","162.779","-1128.2","-756.697","228.142","-1456.89","-859.681","1087.13","-1129.84","-665.165","945.301","-1033.35","-396.21","942.126"
171,0,"-863.257","-519.766","521.778","-1040.85","-211.985","1866.09","-1166.01","-444.274","1480.5","-1052.33","-184.602","1604.34","-1173.13","-575.695","1630.88","-874.66","-757.668","561.716","-1038.22","-612.354","1269.99","-1304.75","-690.674","1317.18","-1412.36","-1001.86","1321","-1073.15","-607.313","162.613","-1110.51","-748.12","224.352","-1452.7","-851.553","1085.99","-1124.63","-660.834","943.942","-1030.4","-390.898","938.701"
172,0,"-859.881","-515.969","519.859","-1032.62","-204.441","1857.81","-1159.74","-435.967","1478.37","-1044.96","-173.216","1596.21","-1168.06","-567.409","1629.89","-864.773","-747.664","562.872","-1033.31","-605.649","1268.34","-1299.72","-683.479","1316.73","-1411.3","-988.544","1323.94","-1072.28","-606.043","162.762","-1093.64","-740.294","220.567","-1448.42","-843.611","1085.09","-1119.44","-656.586","942.603","-1027.7","-385.653","935.324"
173,0,"-856.569","-512.052","517.86","-1024.41","-196.275","1849.47","-1153.56","-427.563","1476.17","-1037.94","-161.938","1587.99","-1163.14","-558.678","1629.09","-855.562","-737.617","563.664","-1028.52","-598.962","1266.7","-1294.84","-676.275","1316.57","-1409.85","-975.259","1326.99","-1071.24","-604.801","162.797","-1077.63","-733.266","216.656","-1444.08","-835.921","1084.44","-1114.19","-652.421","941.291","-1025.08","-380.447","931.884"
174,0,"-853.327","-507.979","515.819","-1016.58","-187.331","1841.41","-1147.49","-419.051","1473.91","-1031.32","-150.747","1579.73","-1157.82","-549.691","1628.01","-846.944","-727.362","563.769","-1023.81","-592.282","1265.04","-1289.87","-669.106","1316.55","-1408.02","-961.955","1330.1","-1070.25","-603.456","162.677","-1062.43","-727.114","212.492","-1439.65","-828.469","1084.08","-1108.96","-648.304","940.028","-1022.63","-375.286","928.443"
175,0,"-850.02","-503.822","513.543","-1007.73","-177.614","1832.89","-1141.5","-410.44","1471.65","-1025.25","-139.686","1571.59","-1152.49","-540.325","1627.01","-839.025","-716.894","563.287","-1019.13","-585.481","1263.36","-1284.78","-661.988","1316.71","-1405.84","-948.74","1333.32","-1069.43","-602.284","162.877","-1048.02","-721.665","208.124","-1435.12","-821.258","1083.98","-1103.61","-644.283","938.897","-1020.26","-370.187","924.973"
176,0,"-846.756","-499.565","511.116","-999.422","-166.937","1825.12","-1135.63","-401.746","1469.41","-1019.81","-128.743","1563.66","-1147.1","-530.587","1626.05","-831.757","-706.295","562.122","-1014.48","-578.732","1261.81","-1279.63","-654.95","1317.07","-1403.31","-935.638","1336.61","-1068.37","-601.086","162.782","-1034.41","-716.838","203.369","-1430.44","-814.252","1084.21","-1098.29","-640.261","937.876","-1018.01","-365.171","921.519"
177,0,"-843.609","-495.151","508.639","-990.763","-154.831","1817.61","-1129.88","-392.94","1467.23","-1015","-117.984","1556.08","-1141.71","-520.507","1625.12","-825.188","-695.572","560.256","-1009.75","-571.69","1260.26","-1274.43","-647.907","1317.6","-1400.71","-922.378","1340.42","-1067.15","-599.674","162.247","-1021.82","-712.186","198.476","-1425.62","-807.469","1084.82","-1093.88","-635.231","936.336","-1015.88","-360.283","918.193"
178,0,"-840.483","-490.723","505.997","-981.877","-141.359","1810.61","-1124.21","-384.061","1465.12","-1010.86","-107.341","1549.05","-1136.28","-510.04","1624.2","-819.255","-684.895","557.951","-1005.01","-564.443","1258.95","-1269.19","-640.774","1318.31","-1397.44","-909.809","1343.64","-1066.67","-598.953","163.085","-1011.76","-707.244","194.248","-1420.63","-801.003","1085.82","-1088.39","-631.297","935.933","-1013.74","-355.512","914.907"
179,0,"-837.494","-486.252","503.41","-972.899","-126.482","1804.16","-1118.66","-375.065","1463.11","-1007.29","-96.8296","1542.46","-1130.88","-499.237","1623.41","-813.454","-674.333","555.133","-1000.22","-556.854","1257.76","-1263.99","-633.49","1319.21","-1393.98","-897.362","1347.18","-1065.62","-597.846","162.88","-1006.34","-702.424","192.547","-1415.41","-794.842","1087.23","-1082.89","-627.517","935.564","-1011.66","-350.905","911.736"
180,0,"-834.708","-481.76","500.833","-963.841","-110.166","1798.24","-1113.2","-365.935","1461.28","-1004.38","-86.42","1536.71","-1125.43","-488.056","1622.67","-807.535","-663.804","551.75","-995.53","-548.822","1256.76","-1258.8","-625.939","1320.31","-1390.33","-885.178","1351.35","-1064.66","-596.785","162.822","-1006.44","-697.106","191.733","-1410.01","-789.03","1089.19","-1077.25","-623.786","935.335","-1009.59","-346.393","908.746"
181,0,"-832.142","-477.292","498.359","-954.879","-92.4064","1792.9","-1108.09","-356.856","1459.82","-1001.97","-76.0335","1531.78","-1120.07","-476.45","1622.09","-802.41","-653.32","547.735","-990.304","-541.505","1256.11","-1253.66","-618.16","1321.68","-1386.27","-873.261","1355.93","-1063.6","-595.792","162.697","-1007.12","-692.846","191.942","-1404.44","-783.562","1091.7","-1071.48","-619.966","935.269","-1007.54","-341.87","905.892"
182,0,"-829.755","-472.959","495.963","-945.869","-72.9631","1787.79","-1102.88","-347.386","1458.57","-1000.03","-65.792","1527.68","-1114.77","-464.378","1621.61","-798.601","-643.534","543.462","-985.444","-533.14","1255.74","-1248.49","-610.201","1323.34","-1381.75","-861.559","1360.99","-1062.74","-594.779","162.548","-1007.3","-688.865","191.089","-1398.69","-778.414","1094.85","-1065.5","-616.081","935.473","-1005.53","-337.325","903.304"
183,0,"-827.74","-468.732","493.839","-936.897","-51.8342","1783.01","-1097.74","-337.766","1457.75","-998.268","-55.548","1524.34","-1109.67","-451.858","1621.36","-795.98","-634.402","539.154","-980.63","-524.618","1255.84","-1243.31","-602.069","1325.38","-1376.86","-850.059","1366.55","-1061.75","-593.975","162.416","-1007.08","-684.832","189.032","-1392.72","-773.589","1098.75","-1059.36","-612.049","936.119","-1003.55","-332.682","901.098"
184,0,"-826.16","-464.667","492.001","-928.029","-28.8842","1778.4","-1092.7","-327.99","1457.46","-996.907","-45.3981","1522.34","-1104.76","-438.993","1621.45","-794.257","-625.562","534.874","-976.002","-515.377","1256.44","-1238.14","-593.701","1327.85","-1371.53","-838.684","1372.78","-1061.07","-593.244","162.52","-1006.11","-681.059","186.271","-1386.52","-769.086","1103.42","-1053","-607.71","937.34","-1001.7","-327.823","899.317"
185,0,"-825.064","-460.712","490.557","-919.333","-4.20937","1773.79","-1087.78","-318.008","1457.79","-995.656","-35.2292","1521.38","-1100.16","-425.773","1621.93","-793.268","-616.656","530.66","-971.385","-506.295","1257.53","-1233.07","-585.107","1330.82","-1365.77","-827.226","1379.71","-1060.22","-592.631","162.437","-1006.54","-676.709","183.258","-1379.98","-764.926","1108.89","-1046.31","-603.193","939.209","-1000.01","-322.819","898.066"
186,0,"-824.455","-456.991","489.458","-911.155","21.7398","1769.18","-1082.94","-307.716","1458.77","-994.383","-24.9127","1521.56","-1095.87","-412.223","1622.91","-792.735","-607.971","526.504","-966.866","-496.856","1259.3","-1228.06","-576.228","1334.35","-1359.67","-815.768","1387.45","-1059.83","-592.082","162.625","-1006.92","-672.626","180.654","-1373.07","-761.083","1115.22","-1039.3","-598.321","941.674","-998.352","-317.615","897.485"
187,0,"-824.343","-453.42","488.781","-902.92","48.7558","1763.58","-1078.23","-297.099","1460.46","-993.03","-14.2853","1522.62","-1091.67","-398.447","1624.42","-792.738","-599.539","522.409","-962.51","-487.047","1261.85","-1223.18","-567.091","1338.5","-1353.26","-804.039","1395.83","-1059.31","-591.588","162.795","-1007.38","-669.15","178.217","-1365.71","-757.47","1122.37","-1031.93","-593.212","944.76","-996.793","-312.167","897.617"
188,0,"-824.8","-449.895","488.605","-895.207","76.5913","1757.05","-1073.65","-286.075","1462.84","-991.546","-3.26537","1524.3","-1089.25","-384.022","1626.99","-793.259","-591.2","518.537","-958.327","-476.875","1265.25","-1218.45","-557.682","1343.37","-1346.81","-792.005","1404.99","-1059.05","-591.182","163.177","-1008.44","-665.724","175.658","-1357.86","-754.227","1130.14","-1024.19","-587.804","948.528","-995.306","-306.396","898.442"
189,0,"-825.773","-446.491","488.918","-888.333","104.7","1749.45","-1069.31","-274.53","1465.95","-989.912","8.25297","1526.36","-1085.71","-369.52","1629.84","-794.128","-582.982","515.381","-954.389","-466.211","1269.4","-1213.85","-548.035","1349.01","-1340.41","-779.506","1414.68","-1058.9","-590.55","163.589","-1008.9","-663.277","173.683","-1349.52","-750.947","1138.94","-1016.11","-581.996","952.983","-993.835","-300.288","900.19"
190,0,"-827.319","-442.952","489.789","-882.004","133.156","1740.53","-1065.25","-262.378","1469.65","-987.425","20.164","1528.3","-1082.01","-354.844","1633.35","-796.111","-574.03","512.53","-950.697","-455.103","1274.37","-1209.47","-538.125","1355.44","-1334.17","-766.638","1425.07","-1058.42","-589.263","163.441","-1009.76","-661.386","172.649","-1340.61","-747.802","1148.59","-1007.62","-575.825","958.301","-992.607","-293.94","902.886"
191,0,"-829.535","-439.163","491.454","-876.333","161.715","1730.15","-1061.54","-249.444","1473.88","-985.514","33.3937","1530.51","-1078.77","-339.558","1637.77","-797.856","-565.432","511.486","-947.246","-443.56","1280.32","-1205.35","-527.925","1362.73","-1328.01","-753.227","1436.1","-1058.25","-588.433","164.456","-1009.5","-660.166","172.734","-1331.08","-744.849","1159.17","-998.719","-569.23","964.612","-991.37","-287.309","906.505"
192,0,"-832.23","-434.969","493.792","-871.104","189.992","1718.31","-1058.33","-235.685","1478.52","-982.284","46.9124","1531.69","-1075.8","-323.869","1643.07","-800.038","-557.194","511.631","-944.07","-431.658","1287.22","-1201.47","-517.464","1370.9","-1322.13","-739.046","1447.83","-1057.82","-587.571","165.631","-1009.26","-658.472","173.4","-1320.89","-742.088","1170.79","-989.332","-562.086","972.087","-990.405","-280.352","911.205"
193,0,"-835.62","-430.126","496.983","-865.977","217.707","1704.92","-1055.73","-220.994","1483.43","-978.527","61.2596","1532.57","-1073.29","-307.486","1649.27","-802.64","-549.556","512.853","-941.165","-419.397","1295.31","-1197.83","-506.79","1379.92","-1316.5","-724.153","1460.09","-1057.53","-586.49","167.367","-1008.45","-656.374","174.283","-1309.89","-739.596","1183.48","-979.378","-554.093","980.728","-989.468","-272.981","916.776"
194,0,"-839.797","-424.512","500.887","-860.555","244.558","1690.04","-1054.05","-205.155","1488.63","-974.036","76.4707","1532.16","-1071.21","-290.747","1656.32","-805.565","-542.772","515.306","-938.575","-406.699","1304.67","-1194.41","-496.045","1389.72","-1311.25","-708.475","1472.64","-1056.86","-584.586","169.104","-1008","-654.543","176.482","-1297.85","-737.258","1197.29","-968.851","-545.202","990.254","-988.739","-265.202","923.271"
195,0,"-844.503","-417.844","505.646","-854.066","270.271","1673.66","-1053.67","-188.32","1494.11","-968.883","93.3837","1530.44","-1069.59","-273.458","1664.18","-809.118","-536.546","518.964","-936.322","-393.565","1315.3","-1191.1","-485.099","1400.1","-1306.37","-692.015","1485.33","-1055.99","-582.159","171.208","-1007.15","-652.765","179.509","-1284.4","-735.157","1212.68","-957.507","-535.388","1001.05","-988.107","-257.047","930.803"
196,0,"-850.917","-410.297","511.036","-846.125","294.188","1655.87","-1054.78","-170.568","1500.02","-963.4","111.037","1526.02","-1068.4","-255.897","1672.69","-813.162","-530.961","524.035","-934.468","-379.993","1327.26","-1188.33","-474.305","1411.34","-1301.78","-674.975","1497.92","-1055.06","-578.97","173.542","-1005.57","-651.435","183.611","-1269.82","-733.104","1229.11","-945.451","-524.57","1012.73","-987.609","-248.437","939.421"
197,0,"-857.399","-402.241","516.777","-836.193","316.176","1636.43","-1056.71","-152.311","1505.81","-957.857","129.46","1517.98","-1068.6","-238.905","1681.98","-817.584","-525.821","530.613","-933.057","-365.908","1340.55","-1185.8","-463.205","1422.95","-1297.46","-657.375","1510.39","-1054.26","-575.3","176.82","-1003.47","-650.374","188.994","-1253.76","-731.068","1247.07","-932.841","-512.647","1025.28","-986.685","-238.975","949.019"
198,0,"-864.777","-393.301","523.282","-824.43","335.82","1615.3","-1060.68","-133.053","1512.02","-952.934","148.074","1507.04","-1068.55","-220.393","1691.74","-822.227","-520.847","538.446","-932.079","-351.177","1354.91","-1183.88","-451.985","1434.69","-1293.17","-639.475","1522.61","-1053.29","-570.861","180.679","-1000.68","-649.559","195.85","-1236.09","-729.099","1266.77","-919.781","-499.855","1038.48","-986.302","-229.675","959.796"
199,0,"-872.754","-383.738","530.386","-811.245","352.596","1592.42","-1066.17","-113.284","1518.39","-948.819","166.42","1493.71","-1068.78","-201.589","1701.63","-827.06","-516.021","547.752","-931.524","-335.659","1369.8","-1181.87","-440.105","1446.86","-1288.98","-621.339","1534.68","-1051.85","-565.36","184.986","-996.889","-649.177","204.07","-1216.89","-726.444","1288.9","-906.406","-486.26","1052.18","-985.728","-220.255","971.27"
200,0,"-881.192","-373.581","538.491","-797.211","366.04","1567.72","-1073.39","-92.8844","1524.3","-945.037","183.832","1478.03","-1069.26","-182.553","1711.31","-831.834","-511.512","558.62","-931.373","-319.321","1385.13","-1179.84","-427.267","1458.44","-1284.94","-603.173","1546.83","-1049.8","-558.618","189.775","-992.032","-648.951","213.648","-1196.21","-722.945","1313.53","-893.246","-471.784","1066.17","-985.007","-210.597","983.449"
201,0,"-889.643","-362.967","547.388","-782.958","375.817","1541.16","-1082.44","-72.1515","1529.3","-941.528","199.132","1459.77","-1070.02","-163.313","1720.56","-836.432","-507.33","570.853","-931.452","-301.987","1400.95","-1178.38","-415.046","1469.88","-1280.58","-585.144","1558.95","-1047.02","-550.267","195.444","-985.62","-648.997","224.459","-1174.38","-718.47","1341.03","-880.236","-456.625","1080.5","-984.239","-201.055","996.125"
202,0,"-897.872","-351.976","557.277","-769.619","382.028","1513.34","-1093.12","-51.2843","1532.75","-938.345","211.51","1439.7","-1071.13","-143.541","1729.19","-840.666","-503.533","584.371","-931.777","-283.422","1416.92","-1176.26","-402.025","1481.13","-1275.98","-567.252","1571.55","-1043.42","-540.305","201.568","-977.965","-649.115","236.132","-1151.5","-712.081","1371.11","-867.428","-440.808","1095.11","-983.521","-191.529","1009.15"
203,0,"-905.409","-340.813","567.653","-755.214","383.452","1482.92","-1104.04","-30.6822","1533.79","-935.433","220.133","1418.23","-1072.62","-123.973","1737.24","-844.518","-500.229","598.716","-932.249","-263.466","1432.39","-1173.59","-388.922","1492.21","-1272.24","-549.973","1584.7","-1038.72","-528.805","208.212","-969.244","-649.475","248.603","-1128.06","-703.783","1404.56","-854.896","-424.502","1109.78","-982.883","-181.867","1022.17"
