Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (817)",,,"Reconstruction Position - Unlabeled Track (841)",,,"Reconstruction Position - Unlabeled Track (846)",,,"Reconstruction Position - Unlabeled Track (849)",,,"Reconstruction Position - Unlabeled Track (853)",,,"Reconstruction Position - Unlabeled Track (854)",,,"Reconstruction Position - Unlabeled Track (855)",,,"Reconstruction Position - Unlabeled Track (856)",,
62,0,"-1486.72","-658.512","1409.62","-1497.3","-755.345","1712.18","-1565.19","-1084.07","1469.17","-1441.97","-905.061","1311.9","-1394.74","-582.976","876.255","-1489.37","-970.249","513.835","-1370.93","-680.774","609.19","-1369.23","-1205.48","980.815","-1704.94","-988.883","178.876","-1343.37","-570.961","215.608","-1555.81","-1218.28","1175.53","-1549.92","-1032.46","1025.18","nan","nan","nan","nan","nan","nan"
63,0,"-1485.86","-658.475","1412.6","-1498.92","-757.317","1713.31","-1567.97","-1084.12","1467.45","-1441.55","-905.002","1312.91","-1386.37","-577.266","882.275","-1487.42","-970.069","514.233","-1364.66","-679.652","609.605","-1370.42","-1208.61","979.715","-1704.65","-988.896","178.836","-1340.93","-570.943","214.751","-1557.52","-1217.64","1174.14","-1548.96","-1030.39","1024.97","nan","nan","nan","nan","nan","nan"
64,0,"-1484.65","-658.431","1415.28","-1500.59","-759.237","1714.38","-1570.76","-1084.05","1465.59","-1441.09","-904.8","1313.77","-1377.06","-570.924","888.942","-1485.79","-970.605","513.272","-1358.32","-678.447","610.054","-1371.47","-1211.86","978.68","-1704.25","-988.992","178.635","-1338.43","-570.959","213.833","-1559.14","-1216.99","1172.67","-1547.9","-1028.18","1024.76","nan","nan","nan","nan","nan","nan"
65,0,"-1483.79","-658.256","1418.68","-1502.16","-761.213","1715.36","-1573.54","-1083.89","1463.6","-1440.59","-904.525","1314.69","-1366.95","-563.666","896.109","-1484.94","-970.321","513.056","-1351.79","-677.221","610.416","-1372.36","-1215.24","977.751","-1703.83","-989.124","178.46","-1335.84","-571.029","212.909","-1560.73","-1216.25","1171.12","-1546.42","-1025.34","1024.43","nan","nan","nan","nan","nan","nan"
66,0,"-1482.9","-658.031","1422.18","-1503.72","-763.205","1716.28","-1576.3","-1083.62","1461.51","-1440.03","-904.163","1315.51","-1356.12","-555.546","904.169","-1484.78","-970.84","512.012","-1345.14","-675.974","610.846","-1373.14","-1218.81","976.97","-1703.48","-989.149","178.268","-1333.26","-571.053","212.044","-1562.27","-1215.56","1169.52","-1545.33","-1023.58","1024.04","nan","nan","nan","nan","nan","nan"
67,0,"-1482.01","-657.771","1425.75","-1505.2","-765.226","1717.12","-1578.98","-1083.22","1459.28","-1439.4","-903.73","1316.24","-1344.67","-546.581","913.054","-1483.95","-971.022","511.746","-1338.33","-674.654","611.233","-1373.84","-1222.4","976.262","-1702.63","-989.282","177.157","-1330.72","-571.086","211.233","-1563.8","-1214.8","1167.83","-1544.17","-1021.17","1023.89","nan","nan","nan","nan","nan","nan"
68,0,"-1481.26","-657.371","1429.61","-1506.58","-767.281","1717.85","-1581.56","-1082.66","1456.93","-1438.71","-903.189","1316.9","-1332.55","-536.656","922.877","-1482.72","-970.862","511.417","-1331.38","-673.351","611.69","-1374.49","-1226.22","975.668","-1702.19","-989.389","177.063","-1328.14","-571.27","210.454","-1565.22","-1214.05","1166.09","-1542.84","-1018.62","1023.69","nan","nan","nan","nan","nan","nan"
69,0,"-1480.51","-656.96","1433.59","-1507.86","-769.353","1718.5","-1584.04","-1081.94","1454.5","-1437.89","-902.644","1317.49","-1319.81","-525.85","933.79","-1481.59","-970.821","511.121","-1324.25","-671.964","612.107","-1374.91","-1229.98","975.421","-1701.83","-989.344","177.02","-1325.64","-571.342","209.676","-1566.6","-1213.3","1164.36","-1541.44","-1016.02","1023.43","nan","nan","nan","nan","nan","nan"
70,0,"-1479.97","-656.203","1438.03","-1509.05","-771.388","1719.04","-1586.43","-1080.97","1451.96","-1436.9","-902.036","1317.95","-1306.3","-513.522","946.428","-1480.14","-970.454","509.531","-1317.09","-670.535","612.528","-1375.27","-1234.1","975.342","-1701.59","-989.399","177.375","-1323.17","-571.491","209.033","-1567.85","-1212.57","1162.66","-1539.94","-1013.4","1023.1","nan","nan","nan","nan","nan","nan"
71,0,"-1479.22","-655.879","1441.9","-1510.14","-773.384","1719.47","-1588.69","-1079.82","1449.34","-1435.73","-901.333","1318.35","-1292.37","-501.11","959.784","-1480.05","-970.367","509.679","-1309.84","-669.085","612.762","-1376.03","-1238.3","974.77","-1701.03","-989.18","176.895","-1320.64","-571.567","208.245","-1569.01","-1211.89","1161.02","-1538.34","-1010.71","1022.78","nan","nan","nan","nan","nan","nan"
72,0,"-1478.97","-654.753","1446.96","-1511.09","-775.341","1719.76","-1590.84","-1078.49","1446.7","-1434.5","-900.494","1318.56","-1277.88","-487.909","974.238","-1478.24","-970.623","508.516","-1302.59","-667.627","612.982","-1376.56","-1242.96","974.386","-1700.58","-989.181","176.78","-1318.15","-571.694","207.457","-1570.04","-1211.18","1159.44","-1536.66","-1007.77","1022.34","nan","nan","nan","nan","nan","nan"
73,0,"-1478.41","-654.27","1451.32","-1511.92","-777.225","1719.94","-1592.85","-1076.83","1443.94","-1433.21","-899.659","1318.71","-1263.11","-474.105","990.31","-1477.2","-970.842","508.604","-1295.35","-666.125","613.032","-1377.1","-1247.55","974.431","-1700.73","-988.571","178.181","-1315.66","-571.778","206.698","-1570.99","-1210.65","1157.97","-1534.93","-1004.71","1021.85","nan","nan","nan","nan","nan","nan"
74,0,"-1477.94","-653.72","1455.83","-1512.55","-779.088","1719.95","-1594.82","-1074.66","1440.95","-1431.88","-898.695","1318.66","-1248.12","-459.732","1007.77","-1475.77","-970.628","507.798","-1288.18","-664.67","613.021","-1377.48","-1252.44","974.702","-1699.73","-988.797","177.185","-1313.23","-571.863","205.825","-1571.85","-1210.06","1156.51","-1533.15","-1001.44","1021.22","nan","nan","nan","nan","nan","nan"
75,0,"-1477.32","-653.256","1460.24","-1513.08","-780.809","1719.81","-1596.49","-1072.51","1438.02","-1430.39","-897.509","1318.5","-1233.09","-444.987","1026.75","-1474.44","-971.058","508.098","-1281.06","-663.174","612.699","-1377.94","-1257.52","975.213","-1699.34","-988.946","176.947","-1310.8","-571.978","204.933","-1572.7","-1209.47","1155.09","-1531.26","-998.064","1020.53","nan","nan","nan","nan","nan","nan"
76,0,"-1476.68","-652.787","1464.64","-1513.38","-782.474","1719.52","-1597.98","-1070.12","1435","-1428.7","-896.093","1318.46","-1218.08","-429.881","1047.15","-1473.21","-970.518","507.156","-1274","-661.751","612.237","-1378.41","-1262.81","975.861","-1698.77","-988.888","176.712","-1308.4","-572.026","203.983","-1573.95","-1209.73","1154.33","-1529.26","-994.645","1019.83","nan","nan","nan","nan","nan","nan"
77,0,"-1475.94","-652.326","1468.95","-1513.54","-783.996","1719.12","-1599.3","-1067.45","1431.87","-1426.16","-894.631","1319.45","-1203.32","-414.551","1069.26","-1470.9","-970.676","507.077","-1267.05","-660.437","611.586","-1379","-1268.25","976.789","-1698.16","-988.811","176.383","-1306.06","-572.1","202.822","-1574.81","-1209.29","1153","-1527.15","-991.007","1019.02","nan","nan","nan","nan","nan","nan"
78,0,"-1475.14","-651.788","1473.23","-1513.46","-785.444","1718.57","-1600.51","-1064.54","1428.67","-1424.44","-892.154","1319.28","-1188.86","-399.118","1092.81","-1469.61","-969.799","506.113","-1260.18","-659.087","610.68","-1379.15","-1273.98","978.558","-1697.65","-988.084","176.628","-1303.78","-572.231","201.788","-1575.53","-1207.85","1151.18","-1524.9","-987.232","1018.17","nan","nan","nan","nan","nan","nan"
79,0,"-1474.16","-651.326","1477.39","-1513.18","-786.744","1717.9","-1601.55","-1061.34","1425.36","-1422.46","-889.414","1319.25","-1174.9","-383.746","1118.02","-1468.13","-968.79","505.224","-1253.35","-657.846","609.635","-1379.81","-1279.66","980.184","-1697.34","-988.042","176.438","-1301.52","-572.247","200.631","-1576.45","-1207.07","1149.87","-1522.49","-982.998","1017.76","nan","nan","nan","nan","nan","nan"
80,0,"-1473.08","-650.833","1481.36","-1512.7","-787.895","1717.11","-1602.46","-1057.85","1422","-1420.26","-886.544","1319.31","-1161.47","-368.545","1144.67","-1466.66","-967.557","504.365","-1246.59","-656.668","608.382","-1380.6","-1285.48","981.989","-1696.78","-987.509","176.205","-1299.34","-572.265","199.442","-1577.35","-1206.08","1148.51","-1520.27","-978.761","1016.7","nan","nan","nan","nan","nan","nan"
81,0,"-1471.93","-650.343","1485.26","-1512.02","-788.881","1716.24","-1603.26","-1054.07","1418.6","-1417.85","-883.566","1319.41","-1148.77","-353.642","1172.69","-1464.98","-966.161","503.464","-1239.9","-655.47","607.123","-1381.67","-1291.23","984.021","-1696.02","-986.77","176.069","-1297.18","-572.336","198.215","-1578.3","-1204.9","1147.14","-1517.77","-974.571","1015.86","nan","nan","nan","nan","nan","nan"
82,0,"-1470.66","-649.83","1488.99","-1511.09","-789.714","1715.25","-1603.93","-1049.95","1415.14","-1415.24","-880.561","1319.57","-1136.98","-339.147","1202.16","-1463.3","-964.437","502.537","-1233.26","-654.277","605.803","-1382.82","-1296.93","986.455","-1695.15","-986.211","175.53","-1294.99","-572.455","197.045","-1579.37","-1203.64","1145.84","-1515.14","-970.099","1015.01","nan","nan","nan","nan","nan","nan"
83,0,"-1469.28","-649.246","1492.54","-1510.01","-790.289","1714.2","-1604.44","-1045.53","1411.68","-1412.41","-877.504","1319.65","-1126.23","-325.153","1232.92","-1461.58","-962.407","501.589","-1226.59","-653.137","604.368","-1384.22","-1302.5","989.231","-1694.78","-985.631","175.551","-1292.87","-572.563","195.753","-1580.51","-1202.11","1144.51","-1512.51","-965.238","1013.97","nan","nan","nan","nan","nan","nan"
84,0,"-1467.69","-648.586","1495.91","-1508.66","-790.704","1713.01","-1604.78","-1040.85","1408.22","-1409.3","-874.52","1319.67","-1116.63","-311.829","1264.77","-1459.78","-960.142","500.598","-1219.94","-651.932","602.94","-1385.77","-1307.85","992.269","-1694.06","-984.317","175.731","-1290.8","-572.659","194.72","-1581.75","-1200.4","1143.16","-1509.72","-960.165","1012.97","nan","nan","nan","nan","nan","nan"
85,0,"-1465.94","-647.842","1499.1","-1507.1","-790.897","1711.73","-1604.86","-1035.87","1404.75","-1405.77","-871.627","1319.56","-1108.31","-299.261","1297.59","-1457.86","-957.65","499.607","-1213.29","-650.734","601.472","-1387.51","-1312.9","995.57","-1693.28","-983.709","175.391","-1288.7","-572.854","193.501","-1583.11","-1198.5","1141.88","-1506.7","-954.925","1012","nan","nan","nan","nan","nan","nan"
86,0,"-1464.07","-647.043","1502.14","-1505.33","-790.889","1710.38","-1604.67","-1030.56","1401.34","-1402.07","-868.697","1319.35","-1101.35","-287.568","1331.15","-1455.95","-954.936","498.686","-1206.58","-649.522","599.929","-1389.4","-1317.71","999.294","-1692.04","-983.244","174.615","-1286.54","-573.2","192.234","-1584.62","-1196.37","1140.62","-1503.47","-949.521","1011","-1395.75","-681.175","995.701","nan","nan","nan"
87,0,"-1462.07","-646.194","1504.94","-1503.39","-790.643","1708.98","-1604.21","-1025","1397.94","-1398.43","-865.505","1318.93","-1095.85","-276.85","1365.23","-1453.93","-952.037","497.702","-1199.9","-648.268","598.406","-1391.53","-1322.09","1003.23","-1691.61","-982.485","174.906","-1284.46","-573.534","191.013","-1586.21","-1194.02","1139.39","-1500.14","-943.845","1009.9","-1389.7","-677.132","993.778","nan","nan","nan"
88,0,"-1459.94","-645.244","1507.55","-1501.16","-790.232","1707.49","-1603.45","-1019.17","1394.58","-1394.81","-862.117","1318.48","-1091.82","-267.191","1399.66","-1451.8","-948.923","496.836","-1193.18","-646.945","596.821","-1393.85","-1326.11","1007.42","-1690.43","-980.987","174.701","-1282.39","-574.012","189.769","-1587.88","-1191.39","1138.17","-1496.82","-937.688","1008.61","-1383.59","-672.598","992.023","nan","nan","nan"
89,0,"-1457.61","-644.169","1510.01","-1498.78","-789.569","1705.98","-1602.38","-1013.05","1391.24","-1390.97","-858.544","1318.27","-1089.2","-258.638","1434.25","-1449.42","-945.65","495.945","-1186.49","-645.584","595.266","-1396.39","-1329.72","1011.88","-1689.44","-979.788","174.888","-1281.13","-574.756","188.434","-1589.65","-1188.48","1137.01","-1494.16","-930.459","1006.08","-1376.4","-667.137","990.347","-1250.65","-439.239","1443.69"
90,0,"-1455.09","-642.976","1512.29","-1496.17","-788.707","1704.41","-1601.01","-1006.75","1387.97","-1386.71","-854.972","1318.47","-1087.97","-251.313","1468.76","-1446.83","-942.029","495.215","-1179.78","-644.162","593.749","-1399.1","-1332.82","1016.46","-1688.27","-978.645","175.181","-1279.14","-575.418","187.251","-1591.45","-1185.21","1135.82","-1490.36","-923.76","1004.56","-1370.52","-662.412","988.865","-1248.31","-433.697","1461.6"
91,0,"-1452.45","-641.465","1514.15","-1493.37","-787.608","1702.8","-1599.35","-1000.25","1384.79","-1382.54","-850.968","1318.81","-1088.11","-245.27","1503.05","-1443.92","-938.13","494.515","-1173.22","-642.611","592.188","-1402.01","-1335.49","1021.3","-1686.91","-977.432","175.632","-1277.13","-576.205","186.212","-1593.39","-1181.28","1134.18","-1486.38","-915.876","1003.15","-1363.59","-656.408","986.686","-1246.6","-428.588","1479.37"
92,0,"-1449.59","-640.03","1516","-1490.35","-786.316","1701.13","-1597.38","-993.488","1381.67","-1377.92","-846.844","1318.92","-1089.53","-240.561","1536.83","-1440.5","-933.984","493.783","-1166.78","-641.056","590.559","-1404.89","-1337.43","1026.28","-1685.33","-976.14","176.32","-1275.12","-577.111","185.178","-1595.12","-1177.11","1132.87","-1481.98","-908.693","1001.77","-1357.55","-651.009","985.505","-1245.49","-423.837","1496.89"
93,0,"-1446.68","-638.404","1517.76","-1487.12","-784.799","1699.44","-1595.13","-986.559","1378.63","-1373.1","-842.663","1319.02","-1092.27","-237.115","1569.92","-1436.66","-929.667","493.164","-1160.53","-639.532","588.906","-1408.1","-1338.77","1031.15","-1683.52","-974.836","177.322","-1273.11","-577.907","183.975","-1596.84","-1172.49","1131.54","-1477.32","-901.343","1000.42","-1351.19","-645.071","984.514","-1244.97","-419.523","1514.13"
94,0,"-1443.69","-636.647","1519.4","-1483.73","-783.033","1697.71","-1592.59","-979.439","1375.67","-1367.98","-838.376","1318.99","-1096.19","-234.932","1602.04","-1432.19","-925.19","492.432","-1154.54","-637.973","587.056","-1411.49","-1339.76","1036.32","-1681.31","-973.475","178.39","-1271","-578.683","182.589","-1598.52","-1167.44","1130.12","-1472.35","-893.734","999.035","-1344.53","-638.606","983.498","-1244.97","-415.75","1531.08"
95,0,"-1440.79","-634.591","1521.05","-1480.09","-781.078","1695.92","-1589.91","-972.253","1372.9","-1362.46","-833.806","1318.59","-1101.42","-233.683","1633.36","-1427.18","-920.642","491.891","-1148.76","-636.503","585.148","-1414.96","-1340.21","1041.59","-1678.74","-972.014","179.927","-1269.13","-579.443","181.475","-1600.16","-1161.95","1128.67","-1467.13","-885.824","997.653","-1337.92","-631.627","982.647","-1245.4","-412.585","1547.6"
96,0,"-1437.54","-632.709","1522.38","-1476.24","-778.925","1694.07","-1586.72","-964.812","1370.04","-1356.79","-829.287","1318.41","-1107.33","-233.909","1662.76","-1421.45","-916.082","491.399","-1143.22","-634.942","583.128","-1418.54","-1340.1","1046.89","-1675.75","-970.483","181.696","-1267.11","-580.112","179.998","-1601.71","-1156.17","1127.11","-1461.61","-877.655","996.257","-1331.12","-624.328","981.86","-1246.31","-409.975","1563.74"
97,0,"-1434.24","-630.783","1523.59","-1472.2","-776.547","1692.16","-1583.25","-957.271","1367.21","-1350.91","-824.491","1318.1","-1115.18","-234.29","1691.65","-1414.99","-911.454","490.993","-1137.94","-633.354","580.999","-1422.22","-1339.5","1052.31","-1672.31","-968.773","183.797","-1265.09","-580.614","178.468","-1603.05","-1149.77","1125.4","-1455.82","-869.175","994.842","-1324.38","-616.589","981.288","-1247.51","-408.112","1579.4"
98,0,"-1430.89","-628.83","1524.7","-1468","-773.997","1690.18","-1579.43","-949.614","1364.36","-1344.82","-819.356","1317.59","-1122.87","-236.134","1718.53","-1407.56","-906.954","490.747","-1132.96","-631.655","578.706","-1425.94","-1338.26","1057.64","-1668.27","-966.932","186.197","-1263.11","-580.802","176.574","-1604.24","-1142.98","1123.56","-1449.84","-860.371","993.387","-1317.58","-608.465","980.962","-1249.18","-406.602","1594.41"
99,0,"-1427.5","-626.862","1525.69","-1463.61","-771.267","1688.09","-1575.3","-941.883","1361.45","-1338.58","-813.971","1316.95","-1131.15","-238.799","1743.9","-1399.13","-902.413","490.491","-1128.26","-629.876","576.253","-1429.69","-1336.46","1062.98","-1663.69","-964.99","189.017","-1261.2","-580.587","174.787","-1605.2","-1135.76","1121.5","-1443.64","-851.405","991.985","-1310.77","-599.982","980.843","-1251.17","-405.588","1608.71"
100,0,"-1424.14","-624.834","1526.56","-1459.05","-768.373","1685.88","-1570.87","-934.107","1358.5","-1332.24","-808.194","1316.17","-1139.92","-242.143","1767.78","-1389.58","-897.922","490.376","-1123.86","-627.976","573.843","-1433.44","-1334","1068.27","-1658.28","-962.805","191.987","-1259.32","-580.111","172.829","-1605.7","-1127.8","1119.15","-1437.32","-842.195","990.509","-1303.91","-591.246","980.713","-1253.37","-404.963","1622.23"
101,0,"-1420.86","-622.776","1527.32","-1454.39","-765.292","1683.61","-1566.24","-926.266","1355.51","-1325.88","-802.134","1315.36","-1148.85","-246.158","1789.99","-1378.97","-893.374","490.432","-1119.32","-625.924","571.841","-1437.18","-1330.94","1073.46","-1652.01","-960.346","195.421","-1257.73","-579.514","171.174","nan","nan","nan","-1430.84","-832.895","989.109","-1296.97","-582.431","980.621","-1255.77","-404.659","1634.93"
102,0,"-1417.57","-620.704","1527.92","-1449.89","-761.806","1681.37","-1561.42","-918.283","1352.47","-1319.55","-795.863","1314.43","-1158.06","-250.635","1810.65","-1367.19","-888.904","490.551","-1114.69","-623.671","569.903","-1440.83","-1327.2","1078.56","-1644.81","-957.62","199.163","-1256.3","-578.869","169.837","-1606.73","-1112.18","1114.02","-1424.23","-823.518","987.718","-1290.03","-573.491","980.547","-1258.4","-404.678","1646.84"
103,0,"-1414.3","-618.588","1528.3","-1444.94","-758.481","1678.82","-1556.48","-910.202","1349.29","-1313.19","-789.445","1313.39","-1167.3","-255.502","1829.68","-1354.48","-884.316","490.772","-1109.9","-620.859","568.071","-1444.34","-1322.87","1083.48","-1636.57","-954.538","203.032","-1255.07","-578.422","168.83","-1606","-1102.34","1111.3","-1417.63","-814.103","986.323","-1283.11","-564.625","980.476","-1261.16","-405.13","1658.08"
104,0,"-1410.97","-616.405","1528.39","-1439.88","-755.047","1676.16","-1551.49","-902.006","1346.05","-1306.77","-783.167","1312.28","-1176.52","-260.653","1847.12","-1340.91","-879.606","491.024","-1105.12","-617.357","566.325","-1447.7","-1317.93","1088.27","-1627.41","-951.148","206.874","-1253.88","-578.097","168.04","-1605.76","-1093.46","1108.51","-1411.02","-804.726","984.897","-1276.12","-555.813","980.309","-1264.01","-405.479","1668.49"
105,0,"-1407.64","-614.127","1528.25","-1434.75","-751.519","1673.41","-1546.45","-893.718","1342.71","-1300.24","-777.027","1311.1","-1185.66","-265.967","1863.06","-1326.62","-874.648","491.388","-1100.44","-613.421","564.626","-1450.91","-1312.37","1092.95","-1617.34","-947.312","211.033","-1252.7","-577.42","167.127","-1605.32","-1084.33","1105.53","-1404.47","-795.456","983.299","-1269.31","-547.087","980.01","-1266.73","-406.141","1677.84"
106,0,"-1404.35","-611.769","1527.86","-1429.58","-747.905","1670.55","-1541.34","-885.393","1339.31","-1293.6","-770.835","1309.78","-1194.66","-271.374","1877.53","-1311.79","-869.308","491.7","-1095.77","-609.365","562.88","-1453.99","-1306.27","1097.57","-1606.5","-942.904","215.052","-1251.46","-576.506","166.494","-1604.57","-1074.88","1102.31","-1397.99","-786.463","981.617","-1262.67","-538.382","979.514","-1269.47","-406.902","1686.33"
107,0,"-1400.97","-609.335","1527.14","-1424.37","-744.229","1667.59","-1536.23","-877.121","1335.86","-1286.9","-764.618","1308.36","-1203.4","-276.836","1890.59","-1296.52","-863.676","492.026","-1091.09","-605.26","561.041","-1457.04","-1299.67","1102.08","-1595.21","-937.976","219.16","-1250.29","-575.44","165.679","-1603.58","-1065.13","1098.75","-1391.63","-777.648","979.754","-1256.14","-529.844","978.955","-1272.14","-407.677","1693.97"
108,0,"-1397.1","-606.986","1525.83","-1419.12","-740.474","1664.54","-1531.08","-868.918","1332.4","-1280.19","-758.324","1306.81","-1211.82","-282.266","1902.28","-1281.01","-857.501","492.309","-1086.45","-601.252","559.202","-1459.7","-1292.46","1106.34","-1583.05","-932.189","223.008","-1248.86","-574.123","165.772","-1602.31","-1055.18","1094.96","-1385.37","-769.119","977.624","-1249.81","-521.527","978.257","-1274.88","-408.36","1700.71"
109,0,"-1392.9","-604.752","1523.81","-1413.85","-736.657","1661.38","-1525.91","-860.805","1328.85","-1273.58","-751.959","1305.04","-1219.95","-287.592","1912.6","-1265.82","-850.943","492.901","-1081.82","-597.322","557.316","-1462.25","-1284.82","1110.5","-1570.6","-925.407","226.602","-1247.73","-573.239","165.148","-1600.79","-1045.1","1090.89","-1379.21","-760.938","975.296","-1243.54","-513.375","977.06","-1277.5","-408.972","1706.53"
110,0,"-1391.5","-600.811","1523.68","-1408.33","-733.081","1658.08","-1520.74","-852.791","1325.24","-1266.99","-745.505","1302.95","-1227.63","-292.791","1921.6","-1250.5","-844.221","493.643","-1077.14","-593.323","555.465","-1464.55","-1276.82","1114.38","-1558.17","-917.3","229.978","-1246.66","-572.298","164.508","-1599.02","-1034.96","1086.56","-1373.17","-753.086","972.83","-1237.49","-505.406","975.658","-1279.84","-409.394","1711.37"
111,0,"-1387.9","-597.958","1521.39","-1403.01","-729.14","1654.72","-1515.59","-844.909","1321.55","-1260.51","-739.248","1300.71","-1234.88","-297.756","1929.32","-1235.45","-837.318","494.617","-1072.44","-589.328","553.597","-1466.71","-1268.42","1118.11","-1545.7","-908.139","232.875","-1245.58","-571.465","164.172","-1597.06","-1024.83","1081.97","-1367.28","-745.562","970.231","-1231.53","-497.664","973.988","-1281.91","-409.664","1715.24"
112,0,"-1384.3","-594.956","1518.87","-1397.66","-725.132","1651.29","-1510.44","-837.195","1317.77","-1254.17","-733.094","1298.2","-1241.72","-302.407","1935.81","-1220.62","-830.435","495.693","-1067.7","-585.241","551.654","-1468.64","-1259.67","1121.57","-1533.85","-898.008","235.611","-1244.52","-570.465","163.864","-1594.9","-1014.75","1077.15","-1361.44","-738.322","967.645","-1225.69","-490.111","972.153","-1283.56","-409.637","1718.19"
113,0,"-1380.82","-591.772","1516.15","-1392.26","-721.066","1647.76","-1505.26","-829.657","1313.91","-1248.03","-726.988","1295.42","-1248.06","-306.682","1941.16","-1206.09","-823.421","496.85","-1063.06","-581.097","549.622","-1470.37","-1250.66","1124.78","-1521.78","-887.204","238.582","-1243.47","-569.461","163.317","-1592.61","-1004.78","1072.21","-1355.65","-731.323","965.085","-1220.07","-482.724","970.297","-1285.57","-411.927","1719.69"
114,0,"-1377.28","-588.47","1513.22","-1386.84","-716.897","1644.16","-1500.12","-822.303","1310","-1242.14","-721.006","1292.43","-1253.86","-310.565","1945.42","-1191.74","-816.268","498.007","-1058.33","-576.663","547.469","-1471.94","-1241.47","1127.82","-1509.63","-876.043","241.568","-1242.64","-568.489","163.111","-1590.21","-994.946","1067.2","-1349.92","-724.523","962.611","-1214.5","-475.432","967.956","-1286.52","-411.367","1720.98"
115,0,"-1373.78","-584.992","1510.1","-1381.41","-712.652","1640.49","-1495.01","-815.138","1306.01","-1236.48","-715.068","1289.28","-1259.05","-314.013","1948.75","-1177.53","-809.161","499.608","-1054.14","-572.376","545.174","-1473.3","-1232.05","1130.59","-1496.67","-864.266","244.301","-1241.76","-567.487","162.673","-1587.69","-985.312","1062.09","-1344.25","-717.842","960.255","-1209.07","-468.29","965.468","-1287.11","-410.361","1721.62"
116,0,"-1370.19","-581.406","1506.78","-1376","-708.312","1636.77","-1489.95","-808.148","1301.99","-1230.99","-709.292","1286.1","-1263.63","-316.998","1951.25","-1163.61","-802.145","501.452","-1049.39","-567.644","542.804","-1474.51","-1222.43","1133.12","-1483.18","-851.492","245.562","-1240.91","-566.024","163.057","-1585.06","-975.868","1056.93","-1338.66","-711.227","958.106","-1203.82","-461.311","962.729","-1286.87","-406.994","1722.28"
117,0,"-1366.57","-577.677","1503.45","-1370.57","-704.003","1632.98","-1484.98","-801.298","1297.93","-1225.64","-703.652","1282.96","-1267.55","-319.531","1953.05","-1150.06","-795.246","503.482","-1044.37","-562.649","540.406","-1475.61","-1212.7","1135.47","-1469.34","-838.626","246.611","-1239.93","-565.046","162.51","-1582.29","-966.571","1051.71","-1333.19","-704.611","956.103","-1198.64","-454.481","959.592","-1286.88","-405.289","1721.74"
118,0,"-1362.9","-573.889","1500.01","-1365.17","-699.702","1629.14","-1480.08","-794.58","1293.88","-1220.37","-698.083","1279.81","-1270.71","-321.583","1954.2","-1136.99","-788.756","505.416","-1039.57","-557.749","538.065","-1476.6","-1202.87","1137.56","-1454.83","-825.231","247.044","-1239.05","-564.166","162.22","-1579.34","-957.44","1046.45","-1327.75","-698.06","954.182","-1193.61","-447.774","956.323","-1287.05","-405.114","1720.11"
119,0,"-1359.11","-570.052","1496.58","-1360.05","-695.249","1625.45","-1475.24","-787.937","1289.9","-1215.18","-692.542","1276.64","-1273.12","-323.127","1954.81","-1124","-781.84","507.824","-1034.87","-552.805","535.628","-1477.42","-1192.94","1139.44","-1440.17","-811.474","246.648","-1238.1","-563.124","161.69","-1576.22","-948.403","1041.11","-1322.41","-691.663","952.303","-1188.67","-441.144","952.92","-1286.33","-402.397","1718.66"
120,0,"-1355.37","-566.037","1493.28","-1354.89","-690.882","1621.61","-1470.44","-781.411","1285.95","-1210.03","-687.058","1273.5","-1274.75","-324.155","1954.96","-1111.24","-774.724","510.128","-1030.23","-547.906","533.1","-1478.14","-1182.86","1141.12","-1424.94","-797.523","245.916","-1237.2","-562.107","161.356","-1573.03","-939.56","1035.8","-1317.23","-685.367","950.241","-1183.92","-434.67","949.379","-1284.68","-397.122","1717.49"
121,0,"-1351.49","-561.934","1489.91","-1349.95","-686.501","1618.02","-1465.68","-775.007","1282.09","-1204.94","-681.554","1270.35","-1275.62","-324.637","1954.65","-1098.83","-767.683","512.675","-1025.69","-543.075","530.588","-1478.76","-1172.71","1142.66","-1409.66","-783.457","244.632","-1236.33","-560.973","160.987","-1569.7","-930.769","1030.51","-1312.12","-679.219","947.909","-1179.21","-428.36","945.739","-1283.14","-393.416","1715.35"
122,0,"-1347.5","-557.702","1486.48","-1345.1","-682.178","1614.47","-1460.96","-768.76","1278.31","-1199.87","-676.105","1267.22","-1275.74","-324.566","1953.98","-1086.85","-760.562","515.098","-1021.19","-538.376","527.932","-1479.26","-1162.5","1143.99","-1394.21","-769.21","242.914","-1235.6","-559.978","160.791","-1566.31","-922.047","1025.29","-1307.07","-673.268","945.38","-1174.66","-422.213","942.097","-1281.13","-389.207","1712.98"
