Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (419)",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
158,0,"1049.64","3.67332","436.712"
159,0,"1049.51","3.21564","436.752"
160,0,"1049.37","2.72172","436.774"
161,0,"1049.16","2.16249","436.769"
162,0,"1049.02","1.6508","436.753"
163,0,"1048.89","1.11299","436.728"
164,0,"1048.83","0.709759","436.697"
165,0,"1048.68","0.283141","436.72"
166,0,"1048.49","-0.0889205","436.731"
167,0,"1048.29","-0.374557","436.703"
168,0,"1048.11","-0.601605","436.652"
169,0,"1047.99","-0.728815","436.589"
170,0,"1047.82","-0.841667","436.551"
171,0,"1047.66","-0.935992","436.554"
172,0,"1047.43","-1.04476","436.619"
173,0,"1047.21","-1.11247","436.706"
174,0,"1046.98","-1.18248","436.825"
175,0,"1046.76","-1.20881","436.911"
176,0,"1046.58","-1.20424","436.985"
177,0,"1046.38","-1.18992","437.024"
178,0,"1046.21","-1.13643","437.054"
179,0,"1046.02","-1.05535","437.068"
180,0,"1045.83","-0.96956","437.084"
181,0,"1045.65","-0.853211","437.101"
182,0,"1045.48","-0.758719","437.144"
183,0,"1045.24","-0.71016","437.204"
184,0,"1044.97","-0.69247","437.273"
185,0,"1044.71","-0.710366","437.341"
186,0,"1044.45","-0.796333","437.42"
187,0,"1044.2","-0.967615","437.491"
188,0,"1043.9","-1.29537","437.618"
189,0,"1043.7","-1.76462","437.888"
190,0,"1043.51","-2.51627","438.39"
191,0,"1043.14","-3.50947","438.908"
192,0,"1042.69","-4.59591","439.254"
193,0,"1042.24","-5.86673","439.409"
194,0,"1041.79","-7.32707","439.565"
195,0,"1041.24","-9.10332","439.696"
196,0,"1040.63","-10.9689","439.78"
197,0,"1039.78","-13.0767","439.779"
198,0,"1038.83","-15.2924","439.789"
199,0,"1037.79","-17.4874","439.753"
200,0,"1036.7","-19.616","439.721"
201,0,"1035.46","-21.5332","439.661"
202,0,"1034.1","-23.2438","439.575"
203,0,"1032.69","-24.6746","439.526"
204,0,"1031.24","-25.741","439.476"
205,0,"1029.82","-26.4161","439.416"
206,0,"1028.43","-26.7165","439.421"
207,0,"1027.32","-26.4923","439.394"
208,0,"1026.29","-25.9852","439.426"
209,0,"1025.5","-25.1694","439.482"
210,0,"1024.88","-24.178","439.518"
211,0,"1024.49","-22.9628","439.575"
212,0,"1024.28","-21.7353","439.614"
213,0,"1024.07","-20.5457","439.676"
214,0,"1023.97","-19.3401","439.712"
215,0,"1023.7","-18.2832","439.751"
216,0,"1023.29","-17.3208","439.783"
217,0,"1022.83","-16.3926","439.802"
218,0,"1022.22","-15.5912","439.903"
219,0,"1021.58","-14.8855","439.976"
220,0,"1020.91","-14.2676","440.06"
221,0,"1020.21","-13.7833","440.172"
222,0,"1019.62","-13.331","440.257"
223,0,"1019.09","-12.8762","440.433"
224,0,"1018.62","-12.427","440.688"
225,0,"1018.37","-11.8481","440.976"
226,0,"1018.22","-11.1454","441.238"
227,0,"1018.17","-10.3245","441.509"
228,0,"1018.29","-9.3176","441.762"
229,0,"1018.46","-8.19168","442.045"
230,0,"1018.79","-6.94015","442.31"
231,0,"1019.24","-5.57929","442.569"
232,0,"1019.75","-4.20184","442.831"
233,0,"1020.3","-2.79163","443.157"
234,0,"1020.87","-1.3398","443.491"
235,0,"1021.54","0.145469","443.837"
236,0,"1022.35","1.69585","444.209"
237,0,"1023.18","3.26539","444.585"
238,0,"1024.02","4.87499","444.948"
239,0,"1024.81","6.46768","445.281"
240,0,"1025.62","8.06675","445.573"
241,0,"1026.44","9.67308","445.871"
242,0,"1027.29","11.3186","446.102"
243,0,"1028.19","12.9524","446.329"
244,0,"1029.12","14.5578","446.509"
245,0,"1030.01","16.1719","446.703"
246,0,"1030.95","17.7527","446.867"
247,0,"1031.77","19.2648","447.048"
248,0,"1032.57","20.7141","447.193"
249,0,"1033.34","22.0891","447.34"
250,0,"1034.15","23.4439","447.432"
251,0,"1034.94","24.7673","447.539"
252,0,"1035.84","26.0206","447.669"
253,0,"1036.93","27.2459","447.868"
254,0,"1037.27","27.8841","448.489"
255,0,"1038.62","29.0868","448.773"
256,0,"1040.12","30.3337","449.089"
257,0,"1041.73","31.602","449.465"
258,0,"1043.38","32.9275","449.891"
259,0,"1045.02","34.3028","450.358"
260,0,"1046.65","35.7149","450.937"
261,0,"1048.23","37.2804","451.6"
262,0,"1049.89","38.9586","452.133"
263,0,"1051.08","40.4282","452.995"
264,0,"1052.64","41.8552","453.936"
265,0,"1052.96","43.9451","454.789"
266,0,"1054.45","45.0663","456.034"
267,0,"1055.3","46.7453","457.193"
268,0,"1056.06","48.0284","458.84"
269,0,"1056.5","51.0684","459.789"
270,0,"1057.08","52.7439","461.704"
271,0,"1057.71","55.5025","463.279"
272,0,"1057.77","58.4275","464.518"
273,0,"1057.61","60.2955","466.969"
274,0,"1057.84","63.0094","468.73"
275,0,"1057.99","65.5762","470.454"
276,0,"1058.98","68.0948","471.865"
277,0,"1060.41","70.5942","472.982"
278,0,"1062.05","73.0514","473.857"
279,0,"1063.94","75.4922","474.484"
280,0,"1065.95","77.9618","474.935"
281,0,"1068.13","80.4431","475.222"
282,0,"1070.48","82.9182","475.379"
283,0,"1072.99","85.3244","475.578"
284,0,"1075.6","87.7102","475.958"
285,0,"1078.13","90.2071","476.435"
286,0,"1080.71","92.8944","476.722"
287,0,"1083.43","95.7029","476.761"
288,0,"1086.29","98.4971","476.626"
289,0,"1089.32","101.368","476.338"
290,0,"1092.4","104.307","475.886"
291,0,"1095.39","107.291","475.395"
292,0,"1098.09","110.246","474.991"
293,0,"1100.97","113.336","474.529"
294,0,"1105.22","116.949","473.075"
295,0,"1108.99","120.556","472.048"
296,0,"1111.64","123.575","472.103"
297,0,"1114.87","127.118","471.565"
298,0,"1118.14","130.643","471.01"
299,0,"1121.47","134.186","470.457"
300,0,"1124.81","137.756","469.943"
301,0,"1128.16","141.289","469.459"
302,0,"1131.49","144.782","469.011"
303,0,"1134.79","148.267","468.656"
304,0,"1138.03","151.752","468.321"
305,0,"1141.25","155.234","467.965"
306,0,"1144.45","158.71","467.645"
307,0,"1147.61","162.199","467.378"
308,0,"1150.74","165.595","467.164"
309,0,"1153.83","168.96","467.046"
310,0,"1156.86","172.272","466.958"
311,0,"1159.84","175.557","466.892"
312,0,"1162.73","178.831","466.84"
313,0,"1165.55","182.071","466.819"
314,0,"1168.31","185.314","466.793"
315,0,"1170.99","188.498","466.815"
316,0,"1173.54","191.637","466.823"
317,0,"1176.39","195.029","466.457"
318,0,"1178.41","198.124","466.503"
319,0,"1180.54","201.141","466.494"
320,0,"1182.73","204.034","466.413"
321,0,"1184.95","206.825","466.281"
322,0,"1187.12","209.48","466.137"
323,0,"1189.26","212.027","465.945"
324,0,"1191.31","214.517","465.689"
325,0,"1193.31","216.957","465.394"
326,0,"1195.18","219.33","465.056"
327,0,"1197.01","221.658","464.644"
328,0,"1198.8","223.915","464.21"
329,0,"1200.47","226.066","463.716"
330,0,"1202.1","228.223","463.152"
331,0,"1203.59","230.314","462.568"
332,0,"1204.89","232.43","461.946"
