Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (397)",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
315,0,"1248.34","-126.033","469.495"
316,0,"1248.86","-125.833","469.523"
317,0,"1249.46","-125.564","469.57"
318,0,"1250.1","-125.252","469.599"
319,0,"1250.75","-124.931","469.642"
320,0,"1251.46","-124.624","469.669"
321,0,"1252.15","-124.364","469.735"
322,0,"1252.89","-124.085","469.774"
323,0,"1253.68","-123.786","469.842"
324,0,"1254.42","-123.492","469.918"
325,0,"1255.25","-123.121","469.99"
326,0,"1256.03","-122.731","470.031"
327,0,"1256.81","-122.365","470.011"
328,0,"1257.58","-122.029","470.024"
329,0,"1256.76","-122.576","470.675"
330,0,"1258.3","-121.687","470.416"
331,0,"1258.96","-121.254","470.513"
332,0,"1259.65","-120.726","470.594"
333,0,"1260.27","-120.222","470.692"
334,0,"1260.97","-119.701","470.706"
335,0,"1262.58","-118.803","470.283"
336,0,"1263.09","-118.499","470.348"
337,0,"1263.81","-118.068","470.315"
338,0,"1264.36","-117.627","470.323"
339,0,"1264.74","-117.167","470.331"
340,0,"1265.05","-116.629","470.384"
341,0,"1265.19","-116.127","470.415"
342,0,"1265.21","-115.632","470.412"
343,0,"1265.11","-115.195","470.39"
344,0,"1264.95","-114.772","470.36"
345,0,"1265.12","-114","470.339"
346,0,"1264.64","-113.679","470.366"
347,0,"1263.69","-113.681","470.432"
348,0,"1262.83","-113.473","470.429"
349,0,"1261.72","-113.351","470.426"
350,0,"1260.43","-113.344","470.377"
351,0,"1258.92","-113.129","470.006"
352,0,"1257.21","-113.49","470.111"
353,0,"1255.19","-114.266","470.212"
354,0,"1252.76","-114.263","469.714"
355,0,"1249.97","-114.61","469.534"
356,0,"1246.96","-115.357","469.321"
357,0,"1243.62","-116.257","468.996"
358,0,"1240.23","-117.606","469.02"
359,0,"1235.96","-118.256","468.243"
360,0,"1231.67","-119.206","467.659"
361,0,"1227.41","-120.505","467.47"
362,0,"1223.02","-121.828","466.767"
363,0,"1217.93","-122.717","466.052"
364,0,"1212.43","-123.504","465.193"
365,0,"1206.51","-124.223","464.225"
366,0,"1200.31","-124.876","463.24"
