Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (442)",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
158,0,"1380","34.1237","849.531"
159,0,"1379.72","34.4088","849.49"
160,0,"1379.45","34.6552","849.486"
161,0,"1379.13","34.8835","849.471"
162,0,"1378.79","35.0869","849.47"
163,0,"1378.47","35.2764","849.476"
164,0,"1378.14","35.4415","849.499"
165,0,"1377.79","35.6137","849.511"
166,0,"1377.44","35.7399","849.528"
167,0,"1377.1","35.8619","849.545"
168,0,"1376.72","35.9952","849.551"
169,0,"1376.35","36.1519","849.561"
170,0,"1375.98","36.3255","849.582"
171,0,"1375.59","36.4923","849.587"
172,0,"1375.21","36.6811","849.588"
173,0,"1374.8","36.8715","849.549"
174,0,"1374.4","37.0598","849.506"
175,0,"1374","37.2249","849.465"
176,0,"1373.56","37.357","849.377"
177,0,"1373.14","37.4909","849.3"
178,0,"1372.72","37.6185","849.253"
179,0,"1372.28","37.7237","849.189"
180,0,"1371.83","37.8802","849.113"
181,0,"1371.38","38.0271","849.058"
182,0,"1370.94","38.178","849.006"
183,0,"1370.47","38.3098","848.939"
184,0,"1370.02","38.4679","848.876"
185,0,"1369.57","38.5996","848.81"
186,0,"1369.1","38.7323","848.719"
187,0,"1368.6","38.847","848.633"
188,0,"1368.08","38.9363","848.505"
189,0,"1367.52","39.0443","848.357"
190,0,"1366.91","39.0936","848.201"
191,0,"1366.28","39.1395","848.05"
192,0,"1365.58","39.1272","847.907"
193,0,"1364.82","39.0592","847.757"
194,0,"1364","38.929","847.588"
195,0,"1363.14","38.7792","847.409"
196,0,"1362.19","38.5648","847.209"
197,0,"1361.21","38.2968","847"
198,0,"1360.17","38.0144","846.794"
199,0,"1359.05","37.6532","846.566"
200,0,"1357.86","37.2272","846.354"
201,0,"1356.6","36.6883","846.122"
202,0,"1355.28","36.0949","845.947"
203,0,"1353.92","35.4007","845.847"
204,0,"1352.44","34.5746","845.751"
205,0,"1350.88","33.6653","845.698"
206,0,"1349.19","32.6798","845.604"
207,0,"1347.37","31.6484","845.461"
208,0,"1345.51","30.5719","845.333"
209,0,"1343.6","29.4832","845.239"
210,0,"1341.68","28.3593","845.163"
211,0,"1339.72","27.2239","845.11"
212,0,"1337.72","26.1464","845.061"
213,0,"1335.72","25.1229","845.015"
214,0,"1333.81","24.2094","844.962"
215,0,"1332.02","23.4538","844.948"
216,0,"1330.41","22.7897","844.969"
217,0,"1328.98","22.2354","845.034"
218,0,"1327.75","21.7678","845.114"
219,0,"1326.7","21.3714","845.157"
220,0,"1325.79","20.9776","845.119"
221,0,"1325.07","20.5601","845.044"
222,0,"1324.55","20.0455","844.972"
223,0,"1324.16","19.4315","844.963"
224,0,"1323.88","18.7539","844.982"
225,0,"1323.7","18.1023","845.096"
226,0,"1323.53","17.3543","845.382"
227,0,"1323.42","16.6077","845.841"
228,0,"1323.34","15.7742","846.504"
229,0,"1323.31","14.8255","847.253"
230,0,"1323.21","13.6286","847.918"
231,0,"1323.49","13.495","849.149"
232,0,"1323.99","12.9835","850.488"
233,0,"1324.35","11.7856","851.065"
234,0,"1324.89","10.9576","851.945"
235,0,"1325.52","10.0658","852.708"
236,0,"1326.2","9.04534","853.342"
237,0,"1327.14","7.41761","853.97"
238,0,"1327.97","6.60658","854.696"
239,0,"1328.84","5.63203","855.303"
240,0,"1329.82","3.69747","855.43"
241,0,"1330.81","1.92339","855.747"
242,0,"1331.77","0.00604806","855.976"
243,0,"1332.75","-2.15571","856.183"
244,0,"1333.56","-4.46003","856.119"
245,0,"1334.37","-7.11167","855.984"
246,0,"1335.09","-9.98527","855.677"
247,0,"1335.77","-13.0084","855.276"
248,0,"1336.34","-16.3671","854.688"
249,0,"1336.92","-19.9805","854.038"
250,0,"1337.49","-23.7103","853.185"
251,0,"1338.1","-27.5596","852.203"
252,0,"1338.68","-31.3731","851.024"
253,0,"1339.21","-35.205","849.723"
254,0,"1339.67","-38.9952","848.275"
255,0,"1340.13","-42.7125","846.831"
256,0,"1340.68","-46.2672","845.521"
257,0,"1341.36","-49.6496","844.515"
258,0,"1342.31","-52.9859","844.037"
259,0,"1343.34","-55.9268","843.779"
260,0,"1344.57","-58.7432","843.849"
261,0,"1346.01","-61.3542","844.107"
262,0,"1347.59","-63.7816","844.387"
263,0,"1349.28","-66.0907","844.672"
264,0,"1351.11","-68.3674","844.907"
265,0,"1353.01","-70.629","845.051"
266,0,"1354.91","-72.898","845.068"
267,0,"1356.75","-75.0806","844.937"
268,0,"1358.59","-77.3044","844.783"
269,0,"1360.25","-79.1198","844.353"
270,0,"1361.87","-80.8926","843.951"
271,0,"1363.41","-82.5699","843.619"
272,0,"1364.87","-84.1202","843.279"
273,0,"1366.32","-85.5535","842.947"
274,0,"1367.77","-86.8823","842.649"
275,0,"1369.23","-88.1293","842.361"
276,0,"1370.67","-89.3773","842.082"
277,0,"1372.07","-90.6559","841.851"
278,0,"1373.35","-91.9811","841.657"
279,0,"1374.49","-93.325","841.455"
280,0,"1375.46","-94.6915","841.262"
281,0,"1376.25","-96.019","841.019"
282,0,"1376.96","-97.2811","840.785"
283,0,"1377.63","-98.4562","840.574"
284,0,"1378.34","-99.6294","840.356"
285,0,"1378.99","-100.698","840.193"
286,0,"1379.64","-101.737","840.049"
287,0,"1380.25","-102.755","839.905"
288,0,"1380.9","-103.7","839.812"
289,0,"1381.57","-104.561","839.699"
290,0,"1382.33","-105.374","839.612"
291,0,"1383.13","-106.07","839.444"
292,0,"1384.08","-106.703","839.284"
293,0,"1384.92","-107.293","839.182"
294,0,"1385.68","-107.847","839.141"
295,0,"1386.44","-108.319","839.061"
296,0,"1387.16","-108.726","838.983"
297,0,"1387.8","-109.138","838.894"
298,0,"1388.38","-109.52","838.736"
299,0,"1389.02","-110.032","838.815"
300,0,"1389.33","-110.22","838.486"
301,0,"1389.71","-110.549","838.334"
302,0,"1389.99","-110.815","838.13"
303,0,"1390.27","-111.074","837.964"
304,0,"1390.52","-111.389","837.855"
305,0,"1390.69","-111.701","837.77"
306,0,"1390.82","-111.97","837.674"
307,0,"1391.02","-112.352","837.723"
308,0,"1390.92","-112.347","837.398"
309,0,"1390.93","-112.488","837.262"
310,0,"1390.95","-112.609","837.14"
311,0,"1390.91","-112.688","837.081"
312,0,"1390.87","-112.658","836.974"
313,0,"1390.76","-112.508","836.887"
314,0,"1390.78","-112.413","836.969"
315,0,"1390.41","-111.176","836.132"
316,0,"1389.98","-110.781","836.288"
317,0,"1390","-110.447","836.314"
318,0,"1390.06","-110.101","836.367"
319,0,"1390.16","-109.681","836.479"
320,0,"1390.41","-109.677","836.976"
321,0,"1390.38","-108.71","836.65"
322,0,"1390.53","-108.179","836.745"
323,0,"1390.71","-107.6","836.813"
324,0,"1390.89","-106.963","836.843"
325,0,"1391.11","-106.259","836.891"
326,0,"1391.37","-105.536","836.998"
327,0,"1391.61","-104.639","837.061"
328,0,"1391.87","-103.471","837.011"
329,0,"1392.32","-102.822","837.538"
330,0,"1392.25","-101.249","837.068"
331,0,"1392.19","-100.269","837.13"
332,0,"1392.15","-99.4003","837.309"
333,0,"nan","nan","nan"
334,0,"1393.32","-99.0653","838.771"
335,0,"1393.49","-98.0084","838.975"
336,0,"1393.6","-96.9671","839.188"
337,0,"1393.66","-95.8387","839.351"
338,0,"1393.7","-94.7586","839.563"
339,0,"1393.67","-93.6579","839.804"
340,0,"1393.6","-92.5559","840.092"
341,0,"1393.45","-91.466","840.397"
342,0,"1392.53","-89.4751","839.732"
343,0,"1392.31","-88.3759","840.256"
344,0,"1392.13","-87.4833","840.903"
345,0,"1391.75","-86.403","841.376"
346,0,"1391.16","-85.1925","841.653"
347,0,"1390.46","-83.9114","841.867"
348,0,"1389.65","-82.5889","842.119"
349,0,"1388.73","-81.2885","842.364"
350,0,"1387.57","-80.326","842.524"
351,0,"1386.45","-79.2767","842.988"
352,0,"1385.12","-77.9321","843.233"
353,0,"1383.6","-76.6519","843.338"
354,0,"1381.87","-75.3918","843.393"
355,0,"1379.98","-74.1295","843.384"
356,0,"1377.9","-72.865","843.357"
357,0,"1375.62","-71.6762","843.296"
358,0,"1373.16","-70.5432","843.145"
359,0,"1370.54","-69.4926","842.938"
360,0,"1367.8","-68.5259","842.633"
361,0,"1364.91","-67.7574","842.284"
362,0,"1361.86","-67.0492","841.836"
363,0,"1358.6","-66.4444","841.241"
364,0,"1355.17","-66.1223","840.583"
365,0,"1351.52","-65.7861","839.987"
366,0,"1347.58","-65.4521","838.75"
367,0,"1343.5","-65.3191","837.935"
368,0,"1339.18","-65.2713","836.873"
369,0,"1334.63","-65.2516","835.752"
370,0,"1330.01","-64.3672","834.556"
371,0,"1325.08","-65.1731","833.834"
372,0,"1319.93","-65.0115","832.749"
373,0,"1314.66","-64.803","831.671"
374,0,"1309.28","-64.6187","830.559"
375,0,"1303.91","-64.3028","829.413"
376,0,"1298.43","-63.8366","828.201"
377,0,"1292.93","-63.1873","826.928"
